,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN CHN,ZHANG Nan ZHAO Yunlei,0,261 - 35,"$1,098,387.50","99,735 / 14"
1,2,INA INA,Tontowi AHMAD Liliyana NATSIR,0,221 - 60,"$765,219.99","80,512 / 17"
2,3,CHN CHN,LIU Cheng BAO Yixin,0,80 - 34,"$210,833.72","77,200 / 16"
3,4,KOR KOR,KO Sung Hyun KIM Ha Na,0,102 - 44,"$330,442.49","75,460 / 19"
4,5,DEN DEN,Joachim FISCHER NIELSEN Christinna PEDERSEN,0,239 - 74,"$697,027.73","73,764 / 14"
5,6,CHN CHN,XU Chen MA Jin,0,197 - 52,"$810,680.60","73,741 / 15"
6,7,ENG ENG,Chris ADCOCK Gabrielle ADCOCK,0,150 - 90,"$276,591.01","67,574 / 18"
7,8,INA INA,Praveen JORDAN Debby SUSANTO,0,73 - 40,"$167,370.59","66,382 / 25"
8,9,HKG HKG,LEE Chun Hei Reginald CHAU Hoi Wah,1,93 - 54,"$164,000.84","59,445 / 24"
9,10,CHN CHN,LU Kai HUANG Yaqiong,-1,69 - 29,"$135,143.73","59,290 / 17"
10,11,KOR KOR,SHIN Baek Cheol CHAE Yoo Jung,0,30 - 14,"$96,043.74","51,420 / 14"
11,12,MAS MAS,Peng Soon CHAN Liu Ying GOH,1,167 - 98,"$202,525.61","47,360 / 22"
12,13,KOR KOR,SolGyu CHOI EOM Hye Won,-1,30 - 16,"$106,338.74","47,150 / 18"
13,14,NED NED,Jacco ARENDS Selena PIEK,0,95 - 63,"$39,391.99","44,395 / 22"
14,15,INA INA,Edi SUBAKTIAR Gloria Emanuelle WIDJAJA,0,55 - 36,"$48,101.60","43,580 / 19"
15,16,GER GER,Michael FUCHS Birgit MICHELS,0,161 - 95,"$162,701.76","43,448 / 25"
16,17,POL POL,Robert MATEUSIAK Nadiezda ZIEBA,0,240 - 92,"$185,323.75","41,650 / 12"
17,18,INA INA,Ronald ALEXANDER Melati Daeva OKTAVIANI,0,49 - 25,"$22,671.10","40,170 / 18"
18,19,HKG HKG,CHAN Alan Yun Lung TSE Ying Suet,0,59 - 54,"$48,019.74","39,347 / 23"
19,20,JPN JPN,Kenichi HAYAKAWA Misaki MATSUTOMO,0,58 - 69,"$44,433.82","38,280 / 13"
20,21,INA INA,Riky WIDIANTO Puspita Richi DILI,0,83 - 56,"$101,621.08","38,010 / 17"
21,22,RUS RUS,Vitalij DURKIN Nina VISLOVA,0,173 - 80,"$73,647.72","37,010 / 22"
22,23,JPN JPN,Kenta KAZUNO Ayane KURIHARA,0,28 - 16,"$16,294.36","36,500 / 16"
23,24,USA USA,Phillip CHEW Jamie SUBANDHI,0,75 - 67,"$19,373.64","36,368 / 29"
24,25,FRA FRA,Ronan LABAR Emilie LEFEL,0,75 - 48,"$18,393.99","36,158 / 26"
25,26,JPN JPN,Keigo SONODA Naoko FUKUMAN,0,14 - 12,"$15,131.23","35,930 / 12"
26,27,KOR KOR,KIM Gi Jung SHIN Seung Chan,1,15 - 18,"$43,334.36","35,910 / 18"
27,28,SIN SIN,Danny Bawa CHRISNANTA Yu Yan Vanessa NEO,-1,130 - 108,"$71,518.62","35,854 / 21"
28,29,THA THA,Sudket PRAPAKAMOL Saralee THOUNGTHONGKAM,0,296 - 179,"$336,467.45","34,700 / 15"
29,30,CHN CHN,HUANG Kaixiang HUANG Dongping,6,24 - 9,"$29,128.12","33,740 / 9"
30,31,DEN DEN,Mads Pieler KOLDING Kamilla RYTTER JUHL,-1,49 - 30,"$155,575.62","33,260 / 6"
31,32,DEN DEN,Niclas NOHR Sara THYGESEN,-1,54 - 28,"$18,539.25","33,110 / 13"
32,33,AUS AUS,Robin MIDDLETON Leanne CHOO,-1,31 - 17,"$11,723.49","33,061 / 17"
33,34,CAN CAN,Toby NG Alex BRUCE,-1,62 - 34,"$19,557.44","32,874 / 17"
34,35,IRL IRL,Sam MAGEE Chloe MAGEE,-1,115 - 85,"$22,109.48","32,670 / 16"
35,36,RUS RUS,Evgenij DREMIN Evgenia DIMOVA,-1,59 - 43,"$21,322.99","32,128 / 17"
36,37,INA INA,Markis KIDO Pia Zebadiah BERNADETH,0,69 - 56,"$105,655.35","32,050 / 15"
37,38,FRA FRA,Gaetan MITTELHEISSER Audrey FONTAINE,0,55 - 44,"$8,662.00","31,310 / 21"
38,39,NED NED,Jorrit DE RUITER Samantha BARNING,0,67 - 48,"$24,159.41","31,107 / 12"
39,40,TPE TPE,LIAO Min Chun CHEN Hsiao Huan,0,51 - 61,"$17,509.98","29,730 / 16"
40,41,THA THA,Bodin ISSARA Savitree AMITRAPAI,6,28 - 7,"$26,794.83","29,710 / 9"
41,42,INA INA,Andrei ADISTIA Vita MARISSA,-1,13 - 10,"$165,500.00","29,590 / 10"
42,43,INA INA,Fran KURNIAWAN Komala DEWI,-1,30 - 13,"$52,784.73","28,190 / 13"
43,44,CHN CHN,ZHENG Siwei CHEN Qingchen,24,33 - 4,"$56,771.24","27,140 / 6"
44,45,SIN SIN,Yong Kai Terry HEE Wei Han TAN,5,32 - 13,"$6,103.11","26,799 / 10"
45,46,IND IND,Arun VISHNU Aparna BALAN,-3,61 - 55,"$16,719.24","26,520 / 10"
46,47,MAS MAS,Aik Quan TAN Pei Jing LAI,-3,62 - 55,"$33,229.57","26,140 / 10"
47,48,INA INA,Irfan FADHILAH Weni ANGGRAINI,6,75 - 54,"$38,457.48","26,020 / 12"
48,49,INA INA,HAFIZ Faisal Shella Devi Aulia,-4,33 - 18,"$6,491.24","25,580 / 11"
49,50,KOR KOR,LEE Yong Dae LEE So Hee,-4,12 - 9,"$152,963.97","24,880 / 8"
50,51,DEN DEN,Mathias CHRISTIANSEN Lena GREBAK,-3,28 - 12,"$13,784.24","24,570 / 9"
51,52,IND IND,KONA Tarun NELAKURIHI Sikki Reddy,-3,21 - 17,"$11,997.46","24,530 / 16"
52,53,AUT AUT,David OBERNOSTERER Elisabeth BALDAUF,-2,37 - 19,"$4,858.85","23,790 / 15"
53,54,MAS MAS,WONG Fai Yin Mei Kuan CHOW,-2,24 - 27,"$6,614.98","23,670 / 12"
54,55,KOR KOR,YOO Yeon Seong CHANG Ye Na,-2,58 - 39,"$128,726.86","23,600 / 8"
55,56,BRA BRA,Alex Yuwan TJONG Lohaynny VICENTE,-1,45 - 22,"$3,993.04","23,336 / 10"
56,57,SWE SWE,Nico RUPONEN Amanda HOGSTROM,-1,45 - 45,"$8,031.75","22,790 / 15"
57,58,SWE SWE,Jonatan NORDH Emelie FABBEKE,-1,38 - 42,"$4,677.38","22,634 / 13"
58,59,FRA FRA,Bastian KERSAUDY Lea PALERMO,-1,33 - 27,"$1,271.86","22,580 / 17"
59,60,TPE TPE,LIN Chia Yu WU Ti Jung,-1,16 - 17,"$6,269.85","22,280 / 15"
60,61,EGY EGY,Abdelrahman KASHKAL Hadia HOSNY,0,51 - 47,"$3,540.60","22,070 / 20"
61,62,AUS AUS,Matthew CHAU Gronya SOMERVILLE,-2,15 - 11,"$2,182.38","21,930 / 11"
62,63,KOR KOR,SolGyu CHOI CHAE Yoo Jung,-1,33 - 14,"$61,926.24","21,860 / 6"
63,64,GER GER,Mark LAMSFUSS Isabel HERTTRICH,-1,14 - 10,"$12,421.99","21,400 / 10"
64,65,TPE TPE,Ko-Chi CHANG Hsin Tien CHANG,-1,15 - 18,"$3,571.86","21,080 / 13"
65,66,SIN SIN,Chayut TRIYACHART Shinta Mulia SARI,-1,22 - 20,"$21,810.67","20,628 / 6"
66,67,INA INA,Alfian Eko PRASETYA Annisa SAUFIKA,3,36 - 18,"$28,173.07","20,530 / 9"
67,68,RUS RUS,Rodion KARGAEV Ekaterina BOLOTOVA,-2,27 - 24,"$1,627.49","20,520 / 10"
68,69,GER GER,Marvin Emil SEIDEL Linda EFLER,-2,28 - 19,"$2,001.00","20,250 / 14"
69,70,AUS AUS,Sawan SERASINGHE Setyana MAPASA,-1,30 - 10,"$2,470.00","19,210 / 9"
70,71,TPE TPE,Hsiao-Lin WU HSIEH Pei Chen,0,15 - 15,"$4,193.11","18,620 / 14"
71,72,PER PER,Mario CUBA Katherine WINDER,0,72 - 28,"$5,398.70","18,400 / 8"
72,73,ENG ENG,Matthew NOTTINGHAM Emily WESTWOOD,0,30 - 19,"$4,501.50","18,140 / 9"
73,74,DEN DEN,Kasper ANTONSEN Amanda MADSEN,0,33 - 17,"$4,000.00","17,980 / 10"
74,75,THA THA,Nipitphon PUANGPUAPECH Puttita SUPAJIRAKUL,0,16 - 23,"$13,263.72","17,098 / 6"
