,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN CHN,LUO Ying LUO Yu,0,109 - 38,"$314,418.74","74,640 / 14"
1,2,INA INA,Nitya Krishinda MAHESWARI Greysia POLII,0,115 - 54,"$316,965.87","72,592 / 17"
2,3,JPN JPN,Misaki MATSUTOMO Ayaka TAKAHASHI,0,197 - 93,"$395,619.74","72,579 / 18"
3,4,DEN DEN,Kamilla RYTTER JUHL Christinna PEDERSEN,0,168 - 76,"$411,589.67","72,380 / 16"
4,5,KOR KOR,JUNG Kyung Eun SHIN Seung Chan,0,42 - 13,"$248,732.01","62,110 / 14"
5,6,KOR KOR,CHANG Ye Na LEE So Hee,0,44 - 14,"$191,281.83","59,060 / 14"
6,7,CHN CHN,TIAN Qing ZHAO Yunlei,3,177 - 30,"$803,333.62","57,270 / 7"
7,8,NED NED,Eefje MUSKENS Selena PIEK,-1,103 - 40,"$91,151.72","54,025 / 23"
8,9,CHN CHN,MA Jin TANG Yuanting,-1,43 - 11,"$398,545.00","54,019 / 8"
9,10,JPN JPN,Naoko FUKUMAN Kurumi YONAO,-1,68 - 39,"$37,373.72","50,750 / 20"
10,11,JPN JPN,Reika KAKIIWA Miyuki MAEDA,0,72 - 48,"$251,632.69","47,430 / 15"
11,12,MAS MAS,Vivian Kah Mun HOO Khe Wei WOON,2,98 - 82,"$73,920.14","47,324 / 20"
12,13,JPN JPN,Shizuka MATSUO Mami NAITO,-1,156 - 90,"$164,940.82","47,100 / 17"
13,14,IND IND,Jwala GUTTA Ashwini PONNAPPA,-1,89 - 92,"$78,936.98","46,314 / 21"
14,15,KOR KOR,GO Ah Ra YOO Hae Won,0,71 - 53,"$69,939.96","45,950 / 20"
15,16,KOR KOR,CHAE Yoo Jung KIM So Yeong,0,19 - 16,"$66,024.35","45,550 / 14"
16,17,CHN CHN,TANG Yuanting YU Yang (F),6,33 - 3,"$844,426.87","45,268 / 7"
17,18,BUL BUL,Gabriela STOEVA Stefani STOEVA,-1,150 - 55,"$58,604.74","44,680 / 21"
18,19,CHN CHN,WANG Xiaoli YU Yang (F),-1,194 - 21,"$1,167,964.99","43,130 / 7"
19,20,HKG HKG,POON Lok Yan TSE Ying Suet,-1,85 - 83,"$84,767.47","41,480 / 15"
20,21,THA THA,Jongkolphan KITITHARAKUL Rawinda PRAJONGJAI,1,41 - 36,"$23,549.10","40,900 / 23"
21,22,THA THA,Puttita SUPAJIRAKUL Sapsiree TAERATTANACHAI,-2,35 - 44,"$40,506.19","40,585 / 21"
22,23,JPN JPN,Yuki FUKUSHIMA Sayaka HIROTA,-2,40 - 18,"$21,363.11","40,090 / 10"
23,24,KOR KOR,JUNG Kyung Eun CHANG Ye Na,0,15 - 10,"$292,185.13","37,845 / 8"
24,25,KOR KOR,LEE So Hee SHIN Seung Chan,0,80 - 48,"$147,828.71","37,590 / 10"
25,26,GER GER,Carla NELTE Johanna GOLISZEWSKI,0,71 - 62,"$33,407.49","37,560 / 26"
26,27,GER GER,Birgit MICHELS Isabel HERTTRICH,0,26 - 28,"$41,213.40","37,036 / 21"
27,28,USA USA,Eva LEE Paula Lynn OBANANA,0,115 - 80,"$31,726.69","36,841 / 26"
28,29,MAS MAS,Amelia Alicia ANSCELLY Fie Cho SOONG,0,59 - 50,"$34,514.04","36,650 / 18"
29,30,ENG ENG,Heather OLVER Lauren SMITH,0,49 - 33,"$40,402.75","36,119 / 27"
30,31,JPN JPN,Ayane KURIHARA Naru SHINOYA,0,40 - 19,"$24,276.11","35,160 / 12"
31,32,THA THA,Chaladchalam Chayanit Phataimas MUENWONG,0,42 - 23,"$13,974.92","34,920 / 22"
32,33,INA INA,Anggia Shitta AWANDA Mahadewi Istirani NI KETUT,0,22 - 13,"$19,704.98","34,060 / 13"
33,34,INA INA,Suci Rizky ANDINI Maretha Dea GIOVANI,0,24 - 13,"$35,260.35","33,560 / 14"
34,35,NED NED,Samantha BARNING Iris TABELING,0,47 - 43,"$29,096.19","33,022 / 19"
35,36,TUR TUR,Neslihan YIGIT Ozge BAYRAK,0,97 - 44,"$16,615.05","32,898 / 16"
36,37,INA INA,Gebby Ristiyani IMAWAN Tiara Rosalia NURAIDAH,0,70 - 50,"$33,266.70","31,960 / 13"
37,38,JPN JPN,Shiho TANAKA Koharu YONEMOTO,0,17 - 11,"$23,582.58","31,530 / 11"
38,39,TPE TPE,HSU Ya Ching PAI Yu Po,0,15 - 37,"$8,128.07","30,160 / 22"
39,40,CHN CHN,CHEN Qingchen JIA Yifan,7,30 - 7,"$29,863.75","29,870 / 7"
40,41,BRA BRA,Lohaynny VICENTE Luana VICENTE,-1,63 - 33,"$10,538.65","29,383 / 14"
41,42,TPE TPE,HSIEH Pei Chen WU Ti Jung,-1,15 - 27,"$21,310.60","28,390 / 22"
42,43,IND IND,Pradnya GADRE NELAKURIHI Sikki Reddy,-1,32 - 21,"$17,861.73","27,980 / 10"
43,44,RUS RUS,Evgeniya KOSETSKAYA Ekaterina BOLOTOVA,-1,38 - 25,"$16,254.75","27,692 / 10"
44,45,CHN CHN,TANG Jinhua TIAN Qing,-1,12 - 3,"$699,200.11","27,440 / 4"
45,46,CAN CAN,Alex BRUCE Phyllis CHAN,-1,40 - 40,"$12,090.95","26,938 / 17"
46,47,INA INA,Devi Tika PERMATASARI Keshya Nurvita HANADIA,1,53 - 34,"$24,590.91","26,780 / 11"
47,48,INA INA,Della Destiara HARIS Rosyita Eka PUTRI SARI,-2,17 - 7,"$36,631.73","26,510 / 8"
48,49,INA INA,Pia Zebadiah BERNADETH Rizki Amelia PRADIPTA,0,75 - 50,"$87,597.74","25,420 / 8"
49,50,CHN CHN,TANG Jinhua ZHONG Qianxin,0,10 - 4,"$420,983.11","25,340 / 5"
50,51,AUS AUS,Setyana MAPASA Gronya SOMERVILLE,0,27 - 8,"$4,331.74","25,220 / 11"
51,52,TPE TPE,CHIANG Kai Hsin WU Fang Chien,0,20 - 27,"$9,729.92","24,110 / 18"
52,53,CHN CHN,BAO Yixin TANG Yuanting,0,13 - 1,"$453,168.74","23,950 / 3"
53,54,DEN DEN,Maiken FRUERGAARD Sara THYGESEN,0,31 - 26,"$6,567.25","23,840 / 10"
54,55,SIN SIN,Yu Yan Vanessa NEO Shinta Mulia SARI,0,26 - 31,"$78,790.04","23,617 / 10"
55,56,MAS MAS,Meng Yean LEE Yin Loo LIM,0,21 - 28,"$27,415.31","22,650 / 11"
56,57,CHN CHN,OU Dongni YU Xiaohan,0,0 - 0,"$94,622.49","21,940 / 3"
57,58,FRA FRA,Delphine LANSAC Emilie LEFEL,0,30 - 19,"$5,210.24","21,244 / 9"
58,59,INA INA,Pia Zebadiah BERNADETH Aprilsasi Putri LEJARSAR VARIELLA,9,11 - 8,"$64,349.50","21,100 / 8"
59,60,FRA FRA,Marie BATOMENE Emilie LEFEL,-1,12 - 10,"$4,563.37","20,780 / 10"
60,61,ENG ENG,Sophie BROWN Kate ROBERTSHAW,-1,18 - 14,"$9,842.63","20,760 / 10"
61,62,IRI IRI,Negin AMIRIPOUR AGHAEI Hajiagha Soraya,-1,16 - 12,"$4,086.31","20,620 / 13"
62,63,HKG HKG,CHAN Kaka Tsz Ka TSE Ying Suet,-1,28 - 36,"$55,197.71","20,560 / 6"
63,64,MAS MAS,YAP Cheng Wen Joyce Wai Chi CHOONG,-1,22 - 25,"$2,576.72","20,110 / 10"
64,65,THA THA,Savitree AMITRAPAI Pacharapun CHOCHUWONG,5,14 - 8,"$29,494.97","19,920 / 9"
65,66,TUR TUR,Cemre FERE Ebru YAZGAN,-2,16 - 10,"$4,534.98","19,820 / 10"
66,67,EGY EGY,Menna ELTANANY Nadine ASHRAF,-2,17 - 23,"$1,372.48","19,733 / 19"
67,68,FRA FRA,Audrey FONTAINE Anne TRAN,-2,8 - 11,"$5,205.61","19,360 / 11"
68,69,MEX MEX,Haramara GAITAN Sabrina SOLIS,-2,20 - 18,"$1,438.08","18,750 / 11"
69,70,INA INA,Apriani RAHAYU Jauza Fadhila SUGIARTO,8,18 - 16,"$2,487.50","18,360 / 11"
70,71,INA INA,Komala DEWI Vita MARISSA,-2,9 - 7,"$150,878.94","18,310 / 7"
71,72,HKG HKG,CHAN Kaka Tsz Ka YUEN Sin Ying,-1,10 - 9,"$12,848.97","18,046 / 10"
72,73,GER GER,Linda EFLER Lara KAEPPLEIN,-1,15 - 14,"$1,456.25","17,340 / 11"
73,74,RUS RUS,Anastasia CHERVYAKOVA Olga MOROZOVA,-1,17 - 6,"$16,669.25","16,970 / 7"
74,75,THA THA,Duanganong AROONKESORN Kunchala VORAVICHITCHAIKUL,-1,157 - 174,"$120,720.00","16,773 / 6"
75,76,UKR UKR,Natalya VOYTSEKH Yelyzaveta ZHARKA,-1,26 - 23,"$4,364.00","16,740 / 8"
76,77,INA INA,Dian FITRIANI Nadya MELATI,-1,20 - 17,"$38,319.44","16,340 / 7"
77,78,BRA BRA,Paula B PEREIRA Fabiana SILVA,-1,29 - 22,"$5,288.33","16,332 / 7"
78,79,KOR KOR,EOM Hye Won KIM Ha Na,0,14 - 9,"$134,343.09","16,240 / 5"
79,80,KOR KOR,Hye Rin KIM Hee Yong KONG,0,7 - 7,"$1,747.50","16,080 / 7"
