,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,IND,Saina NEHWAL,1,292 - 125,"$570,610.00","78,541 / 13"
1,2,ESP,Carolina MARIN,2,183 - 61,"$224,481.00","73,618 / 14"
2,3,CHN,LI Xuerui,-2,222 - 47,"$626,110.00","71,414 / 8"
3,4,KOR,SUNG Ji Hyun,1,198 - 102,"$298,365.00","70,704 / 13"
4,5,CHN,WANG Shixian,-2,222 - 65,"$658,775.00","67,347 / 11"
5,6,TPE,TAI Tzu Ying,0,166 - 98,"$226,905.00","67,268 / 13"
6,7,THA,Ratchanok INTANON,1,200 - 95,"$295,955.00","63,492 / 14"
7,8,CHN,WANG Yihan,-1,311 - 73,"$738,865.50","62,581 / 12"
8,9,IND,PUSARLA V. Sindhu,0,149 - 61,"$84,253.00","55,635 / 12"
9,10,KOR,BAE Yeon Ju,0,191 - 113,"$188,907.50","52,263 / 13"
10,11,JPN,Nozomi OKUHARA,3,117 - 35,"$67,355.50","51,250 / 12"
11,12,USA,Beiwen ZHANG,0,144 - 71,"$52,001.12","50,140 / 15"
12,13,JPN,Akane YAMAGUCHI,0,90 - 25,"$69,527.50","48,815 / 12"
13,14,JPN,Sayaka TAKAHASHI,1,115 - 53,"$65,367.00","47,086 / 15"
14,15,CHN,SUN Yu,1,74 - 24,"$77,655.00","47,038 / 9"
15,16,CHN,LIU Xin (F),-5,116 - 41,"$138,327.50","45,800 / 8"
16,17,CAN,Michelle LI,0,187 - 72,"$46,309.50","45,311 / 17"
17,18,JPN,Minatsu MITANI,0,104 - 64,"$83,742.50","44,509 / 12"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,131 - 62,"$52,695.00","42,937 / 13"
19,20,THA,Porntip BURANAPRASERTSUK,1,165 - 134,"$110,945.00","38,997 / 16"
20,21,HKG,YIP Pui Yin,5,186 - 167,"$101,275.00","37,684 / 15"
21,22,THA,Nitchaon JINDAPOL,-2,115 - 75,"$62,185.00","37,526 / 13"
22,23,INA,Adrianti FIRDASARI,9,160 - 122,"$61,622.50","36,666 / 10"
23,24,JPN,Sayaka SATO,-1,135 - 91,"$63,325.00","36,230 / 12"
24,25,GER,Karin SCHNAASE,-1,178 - 142,"$17,793.80","35,914 / 18"
25,26,TPE,HSU Ya Ching,2,72 - 58,"$23,800.00","35,760 / 16"
26,27,ESP,Beatriz CORRALES,-5,164 - 79,"$23,034.50","35,588 / 19"
27,28,JPN,Eriko HIROSE,-3,212 - 170,"$102,757.50","35,348 / 10"
28,29,JPN,Yui HASHIMOTO,8,73 - 34,"$61,264.00","35,210 / 11"
29,30,SCO,Kirsty GILMOUR,-3,123 - 57,"$26,264.00","34,580 / 14"
30,31,TPE,PAI Yu Po,-1,73 - 53,"$18,612.50","34,570 / 17"
31,32,KOR,KIM Hyo Min,4,88 - 37,"$12,325.50","34,538 / 10"
32,33,JPN,Kaori IMABEPPU,-4,137 - 84,"$47,729.50","33,720 / 13"
33,34,CHN,HAN Li,-3,69 - 37,"$79,550.00","33,600 / 8"
34,35,BUL,Linda ZETCHIRI,-2,244 - 167,"$30,986.40","32,660 / 17"
35,36,DEN,Anna Thea MADSEN,-2,101 - 42,"$3,800.00","31,387 / 14"
36,37,DEN,Line KJAERSFELDT,-2,94 - 57,"$6,672.50","30,962 / 14"
37,38,JPN,Kana ITO,0,93 - 38,"$14,433.00","29,970 / 8"
38,39,IND,P. C. Thulasi,0,61 - 51,"$12,368.50","29,734 / 10"
39,40,SIN,Jiayuan CHEN,0,92 - 91,"$12,932.37","29,289 / 12"
40,41,BUL,Petya NEDELCHEVA,1,457 - 223,"$76,226.50","28,450 / 18"
41,42,IRL,Chloe MAGEE,1,154 - 129,"$15,166.75","28,392 / 18"
42,43,RUS,Natalia PERMINOVA,1,91 - 77,"$7,069.50","27,803 / 18"
43,44,USA,Iris WANG,1,82 - 78,"$14,125.50","27,713 / 19"
44,45,FRA,Sashina VIGNES WARAN,-4,156 - 99,"$13,627.00","27,577 / 16"
45,46,INA,Maria Febe KUSUMASTUTI,1,124 - 90,"$39,289.00","27,481 / 10"
46,47,BUL,Stefani STOEVA,1,144 - 60,"$6,522.50","27,170 / 16"
47,48,TPE,PAI Hsiao Ma,-2,162 - 127,"$43,567.50","26,994 / 11"
48,49,USA,SCHAFER Rong,0,69 - 38,"$7,557.50","26,960 / 24"
49,50,TPE,CHENG Chi Ya,11,50 - 39,"$10,516.50","26,880 / 11"
50,51,INA,Lindaweni FANETRI,-1,91 - 78,"$44,522.50","26,757 / 9"
51,52,RUS,Ksenia POLIKARPOVA,-1,80 - 75,"$6,390.00","26,633 / 19"
52,53,HKG,CHEUNG Ngan Yi,-1,49 - 47,"$12,845.00","26,430 / 13"
53,54,USA,Jamie SUBANDHI,-1,68 - 68,"$3,837.50","26,187 / 19"
54,55,SUI,Sabrina JAQUET,-1,120 - 119,"$9,726.50","26,171 / 16"
55,56,VIE,Thi Trang (B) VU,-1,51 - 46,"$7,478.00","25,610 / 10"
56,57,ITA,Jeanine CICOGNINI,-1,165 - 121,"$16,816.25","25,230 / 14"
57,58,INA,Hana RAMADHINI,19,67 - 35,"$7,025.50","25,000 / 10"
58,59,TUR,Neslihan YIGIT,-2,153 - 63,"$7,588.00","24,908 / 13"
59,60,INA,Millicent WIRANTO,-2,56 - 55,"$2,878.00","24,320 / 22"
60,61,MAS,Li Lian YANG,-2,50 - 57,"$4,650.00","24,288 / 11"
61,62,TUR,Ozge BAYRAK,-2,132 - 73,"$8,180.00","24,260 / 16"
62,63,BRA,Fabiana SILVA,-1,79 - 65,"$2,790.00","23,845 / 14"
63,64,ENG,Fontaine Mica CHAPMAN,-1,81 - 66,"$2,620.00","23,725 / 17"
64,65,MAS,Lyddia Yi Yu CHEAH,-1,94 - 102,"$17,060.50","23,560 / 12"
65,66,MAS,Jing Yi TEE,-1,69 - 84,"$14,033.50","23,444 / 8"
66,67,RUS,Olga GOLOVANOVA,-1,152 - 91,"$8,007.40","22,620 / 13"
67,68,JPN,Aya OHORI,-1,73 - 29,"$12,795.00","22,610 / 9"
68,69,INA,Bellaetrix MANUPUTTY,-1,89 - 66,"$17,891.00","22,561 / 9"
69,70,CHN,YAO Xue,4,56 - 29,"$43,770.00","22,000 / 6"
70,71,CAN,Rachel HONDERICH,-1,25 - 21,$737.50,"21,864 / 11"
71,72,CZE,Kristina GAVNHOLT,-3,169 - 130,"$21,806.00","21,300 / 11"
72,73,NED,Soraya DE VISCH EIJBERGEN,10,0 - 0,,"20,993 / 19"
73,74,BRA,Lohaynny VICENTE,-3,0 - 0,,"20,980 / 12"
74,75,UKR,Maria ULITINA,-3,0 - 0,,"20,830 / 12"
75,76,EST,Kati TOLMOFF,-3,0 - 0,,"20,677 / 12"
76,77,NGR,Grace GABRIEL,-2,0 - 0,,"20,419 / 15"
77,78,RUS,Evgeniya KOSETSKAYA,0,0 - 0,,"19,908 / 16"
78,79,IND,Tanvi LAD,0,0 - 0,,"19,700 / 9"
79,80,FRA,Delphine LANSAC,-4,0 - 0,,"19,684 / 15"
80,81,MAS,Sannatasah SANIRU,-1,0 - 0,,"19,640 / 13"
81,82,INA,Ruselli HARTAWAN,-1,0 - 0,,"19,610 / 9"
82,83,BEL,Lianne TAN,1,0 - 0,,"19,535 / 14"
83,84,TUR,Ebru TUNALI,8,0 - 0,,"19,220 / 14"
84,85,DEN,Mette POULSEN,3,0 - 0,,"18,910 / 13"
85,86,PER,Daniela MACIAS,3,0 - 0,,"18,905 / 14"
86,87,IND,Saili RANE,-5,0 - 0,,"18,660 / 8"
87,88,MRI,Kate FOO KUNE,-1,0 - 0,,"18,610 / 19"
88,89,CZE,Zuzana PAVELKOVA,1,0 - 0,,"18,573 / 19"
89,90,JPN,Ayumi MINE,1,0 - 0,,"17,680 / 7"
90,91,AUT,Elisabeth BALDAUF,9,0 - 0,,"17,461 / 14"
91,92,GUA,Nikte Alejandra SOTOMAYOR,2,0 - 0,,"17,097 / 11"
92,93,DEN,Sandra-Maria JENSEN,2,0 - 0,,"16,933 / 13"
93,94,PER,Danica NISHIMURA,3,0 - 0,,"16,733 / 15"
94,95,SIN,Xiaoyu LIANG,3,0 - 0,,"16,445 / 10"
95,96,GER,Fabienne DEPREZ,3,0 - 0,,"16,275 / 14"
96,97,LTU,Akvile STAPUSAITYTE,-1,0 - 0,,"16,178 / 13"
97,98,FIN,Nanna VAINIO,8,0 - 0,,"16,081 / 17"
98,99,INA,Rusydina Antardayu RIODINGIN,3,0 - 0,,"15,810 / 9"
99,100,PER,Luz Maria ZORNOZA,3,0 - 0,,"15,720 / 14"
100,101,KOR,Jang Mi LEE,3,0 - 0,,"15,590 / 6"
101,102,MEX,Mariana UGALDE,-1,0 - 0,,"15,513 / 9"
102,103,POL,Anna NAREL,2,0 - 0,,"15,493 / 13"
103,104,SVK,Jana CIZNAROVA,3,0 - 0,,"15,471 / 15"
104,105,IND,Arundhati PANTAWANE,-12,0 - 0,,"15,220 / 6"
105,106,JPN,Shizuka Uchida,-21,0 - 0,,"15,080 / 7"
106,107,UGA,Bridget Shamim BANGI,2,0 - 0,,"14,990 / 12"
107,108,MAS,Yin Fun LIM,2,0 - 0,,"14,894 / 11"
108,109,TUR,Ebru YAZGAN,2,0 - 0,,"14,770 / 17"
109,110,TPE,HUNG Shih Han,2,0 - 0,,"14,770 / 11"
110,111,TPE,Chia Hsin LEE,2,0 - 0,,"14,704 / 7"
111,112,AUS,Joy LAI,3,0 - 0,,"14,542 / 8"
112,113,THA,Pornpawee CHOCHUWONG,4,0 - 0,,"14,490 / 8"
113,114,TPE,CHIANG Mei Hui,4,0 - 0,,"14,390 / 9"
114,115,HUN,Laura SAROSI,15,0 - 0,,"14,340 / 15"
115,116,INA,Dinar Dyah AYUSTINE,5,0 - 0,,"13,970 / 9"
116,117,RUS,Victoria SLOBODJANUK,5,0 - 0,,"13,940 / 10"
117,118,SWE,Ellinor WIDH,5,0 - 0,,"13,803 / 15"
118,119,RUS,Elena KOMENDROVSKAJA,0,0 - 0,,"13,780 / 13"
119,120,BLR,Alesia ZAITSAVA,4,0 - 0,,"13,734 / 14"
120,121,FRA,Perrine LE BUHANIC,4,0 - 0,,"13,711 / 12"
121,122,INA,Aprillia YUSWANDARI,-36,0 - 0,,"13,630 / 5"
122,123,BRA,Ana Paula CAMPOS,3,0 - 0,,"13,571 / 14"
123,124,BEL,Marie DEMY,-16,0 - 0,,"13,530 / 13"
124,125,TUR,Cemre FERE,8,0 - 0,,"13,490 / 16"
125,126,MAS,Chiew Sien LIM,3,0 - 0,,"13,359 / 10"
126,127,INA,Hera DESI,36,0 - 0,,"13,180 / 5"
127,128,MEX,Haramara GAITAN,-12,0 - 0,,"13,142 / 8"
128,129,AUT,Simone PRUTSCH,-15,0 - 0,,"12,980 / 15"
129,130,MEX,Cynthia GONZALEZ,-10,0 - 0,,"12,780 / 8"
130,131,DEN,Mia BLICHFELDT,1,0 - 0,,"12,720 / 7"
131,132,MAS,Rui Chen YAP,2,0 - 0,,"12,620 / 10"
132,133,CRO,Dorotea SUTARA,2,0 - 0,,"12,610 / 13"
133,134,EST,Laura VANA,2,0 - 0,,"12,530 / 14"
134,135,TPE,CHANG Ya Lan,-4,0 - 0,,"12,530 / 8"
135,136,KOR,KOH EunByeol,1,0 - 0,,"12,420 / 7"
136,137,THA,Supanida KATETHONG,1,0 - 0,,"12,420 / 5"
137,138,FIN,Airi MIKKELA,1,0 - 0,,"12,397 / 17"
138,139,EGY,Hadia HOSNY,1,0 - 0,,"12,330 / 8"
139,140,SVK,Martina REPISKA,1,0 - 0,,"12,177 / 16"
140,141,NZL,Anna RANKIN,-14,0 - 0,,"11,780 / 14"
141,142,SUI,Nicole SCHALLER,2,0 - 0,,"11,720 / 8"
142,143,EST,Karoliine HOIM,2,0 - 0,,"11,680 / 14"
143,144,USA,Christine LOOK,3,0 - 0,,"11,510 / 11"
144,145,UKR,Yelyzaveta ZHARKA,4,0 - 0,,"11,450 / 9"
145,146,MAS,LEE Zii Yii,4,0 - 0,,"11,440 / 9"
146,147,CHN,HUI Xirui,4,0 - 0,,"11,430 / 4"
147,148,WAL,Carissa TURNER,4,0 - 0,,"11,413 / 11"
148,149,CHN,SHEN Yaying,4,0 - 0,,"11,410 / 3"
149,150,RSA,Elme DE VILLIERS,-2,0 - 0,,"11,336 / 8"
150,151,MAS,Yen Mei HO,3,0 - 0,,"11,330 / 9"
151,152,CAN,Brittney TAM,3,0 - 0,,"11,270 / 8"
152,153,CHN,HE Bingjiao,3,0 - 0,,"11,260 / 4"
153,154,UKR,Natalya VOYTSEKH,3,0 - 0,,"11,090 / 7"
154,155,USA,Crystal PAN,3,0 - 0,,"11,040 / 5"
155,156,ENG,Panuga RIOU,-13,0 - 0,,"10,947 / 5"
156,157,IND,GADDE Ruthvika Shivani,38,0 - 0,,"10,790 / 4"
157,158,TPE,Ying Chun LIN,2,0 - 0,,"10,720 / 6"
