,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,222 - 71,"$306,631.00","91,192 / 15"
1,2,IND,Saina NEHWAL,0,322 - 131,"$602,097.50","78,482 / 14"
2,3,CHN,LI Xuerui,0,253 - 52,"$734,260.00","74,767 / 14"
3,4,CHN,WANG Yihan,0,343 - 84,"$823,403.00","72,238 / 17"
4,5,THA,Ratchanok INTANON,0,218 - 107,"$329,460.00","71,707 / 18"
5,6,CHN,WANG Shixian,0,253 - 78,"$695,962.50","70,610 / 14"
6,7,KOR,SUNG Ji Hyun,1,225 - 117,"$369,830.00","69,778 / 20"
7,8,JPN,Nozomi OKUHARA,-1,144 - 48,"$197,475.50","68,354 / 20"
8,9,TPE,TAI Tzu Ying,0,186 - 108,"$247,055.00","65,250 / 16"
9,10,JPN,Akane YAMAGUCHI,0,113 - 37,"$105,367.50","56,925 / 19"
10,11,IND,PUSARLA V. Sindhu,1,161 - 73,"$132,223.00","54,380 / 15"
11,12,CHN,SUN Yu,-1,87 - 35,"$86,055.00","53,380 / 15"
12,13,KOR,BAE Yeon Ju,0,213 - 131,"$198,187.50","47,406 / 22"
13,14,CAN,Michelle LI,1,214 - 82,"$54,934.50","46,687 / 18"
14,15,JPN,Sayaka SATO,-1,161 - 100,"$81,297.50","45,890 / 16"
15,16,JPN,Minatsu MITANI,1,126 - 80,"$99,390.00","45,400 / 22"
16,17,JPN,Yui HASHIMOTO,1,87 - 47,"$68,449.00","45,230 / 19"
17,18,SCO,Kirsty GILMOUR,2,169 - 75,"$43,677.50","44,387 / 19"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,128 - 76,"$61,145.00","43,595 / 22"
19,20,JPN,Sayaka TAKAHASHI,-4,123 - 59,"$69,929.50","43,190 / 13"
20,21,INA,Maria Febe KUSUMASTUTI,0,140 - 109,"$44,024.00","40,260 / 20"
21,22,INA,Lindaweni FANETRI,3,102 - 90,"$46,382.50","39,775 / 16"
22,23,TPE,PAI Yu Po,0,87 - 69,"$26,345.00","39,770 / 22"
23,24,THA,Porntip BURANAPRASERTSUK,-2,176 - 146,"$115,210.00","38,810 / 20"
24,25,HKG,CHEUNG Ngan Yi,-1,72 - 58,"$16,765.00","38,808 / 18"
25,26,GER,Karin SCHNAASE,0,218 - 168,"$23,914.55","37,674 / 27"
26,27,THA,Nitchaon JINDAPOL,0,132 - 88,"$67,300.50","35,270 / 19"
27,28,DEN,Line KJAERSFELDT,1,122 - 73,"$15,171.50","34,682 / 18"
28,29,KOR,KIM Hyo Min,-1,101 - 48,"$16,385.50","34,330 / 15"
29,30,USA,Iris WANG,1,106 - 95,"$15,475.50","33,545 / 28"
30,31,MAS,Jing Yi TEE,1,102 - 103,"$20,511.00","33,430 / 17"
31,32,TPE,HSU Ya Ching,2,80 - 70,"$27,465.00","33,230 / 22"
32,33,USA,Beiwen ZHANG,2,151 - 77,"$54,808.62","33,160 / 12"
33,34,HKG,YIP Pui Yin,-4,194 - 181,"$102,920.00","32,915 / 19"
34,35,USA,SCHAFER Rong,2,96 - 56,"$9,831.00","32,670 / 25"
