,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,208 - 64,"$224,481.00","86,662 / 14"
1,2,IND,Saina NEHWAL,0,309 - 133,"$570,610.00","81,782 / 15"
2,3,TPE,TAI Tzu Ying,0,188 - 109,"$226,905.00","74,360 / 16"
3,4,KOR,SUNG Ji Hyun,0,221 - 113,"$298,365.00","73,078 / 18"
4,5,THA,Ratchanok INTANON,0,227 - 105,"$295,955.00","69,687 / 18"
5,6,CHN,WANG Shixian,0,252 - 76,"$658,775.00","68,960 / 15"
6,7,CHN,LI Xuerui,0,249 - 56,"$626,110.00","68,567 / 12"
7,8,CHN,WANG Yihan,0,340 - 83,"$738,865.50","66,918 / 17"
8,9,JPN,Akane YAMAGUCHI,0,111 - 35,"$69,527.50","64,895 / 18"
9,10,JPN,Nozomi OKUHARA,0,141 - 46,"$67,355.50","63,344 / 20"
10,11,CHN,SUN Yu,0,91 - 33,"$77,655.00","58,950 / 16"
11,12,KOR,BAE Yeon Ju,0,207 - 126,"$188,907.50","52,626 / 18"
12,13,IND,PUSARLA V. Sindhu,0,159 - 70,"$84,253.00","50,370 / 13"
13,14,CAN,Michelle LI,0,203 - 81,"$46,309.50","46,217 / 16"
14,15,JPN,Sayaka TAKAHASHI,0,133 - 62,"$65,367.00","45,540 / 16"
15,16,THA,Busanan ONGBUMRUNGPHAN,0,141 - 74,"$52,695.00","44,335 / 20"
16,17,JPN,Minatsu MITANI,0,117 - 77,"$83,742.50","43,520 / 18"
17,18,JPN,Sayaka SATO,1,153 - 100,"$63,325.00","42,490 / 14"
18,19,JPN,Yui HASHIMOTO,-1,85 - 45,"$61,264.00","40,890 / 17"
19,20,SCO,Kirsty GILMOUR,0,139 - 65,"$26,264.00","39,647 / 17"
20,21,HKG,CHEUNG Ngan Yi,0,63 - 59,"$12,845.00","38,308 / 18"
21,22,ESP,Beatriz CORRALES,0,179 - 88,"$23,034.50","37,415 / 19"
22,23,INA,Maria Febe KUSUMASTUTI,0,138 - 104,"$39,289.00","37,190 / 17"
23,24,THA,Porntip BURANAPRASERTSUK,0,173 - 147,"$110,945.00","37,060 / 20"
24,25,KOR,KIM Hyo Min,0,96 - 47,"$12,325.50","36,620 / 16"
25,26,INA,Lindaweni FANETRI,0,100 - 88,"$44,522.50","36,515 / 13"
26,27,USA,Beiwen ZHANG,0,149 - 77,"$52,001.12","36,360 / 12"
27,28,TPE,PAI Yu Po,0,82 - 67,"$18,612.50","34,710 / 20"
28,29,GER,Karin SCHNAASE,0,186 - 154,"$17,793.80","34,184 / 22"
29,30,USA,Iris WANG,0,100 - 93,"$14,125.50","34,155 / 25"
30,31,THA,Nitchaon JINDAPOL,2,133 - 86,"$62,185.00","34,140 / 17"
31,32,TPE,HSU Ya Ching,-1,81 - 72,"$23,800.00","33,230 / 21"
32,33,HKG,YIP Pui Yin,-1,190 - 179,"$101,275.00","33,165 / 18"
33,34,MAS,Jing Yi TEE,0,84 - 94,"$14,033.50","32,470 / 14"
34,35,DEN,Line KJAERSFELDT,0,111 - 65,"$6,672.50","32,362 / 17"
35,36,BUL,Linda ZETCHIRI,0,266 - 178,"$30,986.40","31,660 / 19"
36,37,JPN,Kaori IMABEPPU,1,150 - 94,"$47,729.50","31,660 / 13"
37,38,USA,SCHAFER Rong,-1,85 - 50,"$7,557.50","31,380 / 23"
38,39,CHN,YAO Xue,0,66 - 34,"$43,770.00","30,160 / 9"
39,40,SIN,Jiayuan CHEN,0,99 - 99,"$12,932.37","29,879 / 14"
40,41,THA,Pornpawee CHOCHUWONG,0,63 - 37,"$4,277.50","29,020 / 11"
41,42,TUR,Neslihan YIGIT,5,167 - 72,"$7,588.00","27,412 / 15"
42,43,USA,Jamie SUBANDHI,-1,76 - 78,"$3,837.50","27,105 / 19"
43,44,CZE,Kristina GAVNHOLT,-1,194 - 138,"$19,863.50","27,030 / 16"
44,45,JPN,Aya OHORI,-1,85 - 37,"$12,795.00","26,390 / 11"
45,46,SUI,Sabrina JAQUET,0,134 - 131,"$9,726.50","26,232 / 19"
46,47,TPE,CHENG Chi Ya,1,58 - 46,"$10,516.50","25,790 / 12"
47,48,BUL,Petya NEDELCHEVA,-3,470 - 230,"$76,226.50","25,720 / 18"
48,49,TUR,Ozge BAYRAK,1,147 - 80,"$8,180.00","25,557 / 15"
49,50,IRL,Chloe MAGEE,-1,167 - 139,"$15,166.75","25,473 / 15"
50,51,GER,Olga KONON,0,187 - 89,"$21,811.50","25,280 / 12"
51,52,RUS,Ksenia POLIKARPOVA,0,100 - 89,"$6,390.00","25,123 / 22"
52,53,IND,Saili RANE,5,56 - 44,"$3,762.50","24,940 / 12"
53,54,DEN,Anna Thea MADSEN,-1,113 - 50,"$3,800.00","24,927 / 13"
54,55,VIE,Thi Trang (B) VU,-1,65 - 56,"$7,478.00","24,902 / 13"
55,56,THA,Supanida KATETHONG,-1,45 - 15,"$4,322.50","24,750 / 10"
56,57,AUS,Hsuan-Yu Wendy CHEN,11,20 - 20,$912.50,"23,690 / 17"
57,58,UKR,Maria ULITINA,-1,114 - 66,"$5,705.50","23,320 / 14"
58,59,CAN,Rachel HONDERICH,0,30 - 26,$737.50,"22,859 / 10"
