,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,IND,Saina NEHWAL,1,305 - 130,"$570,610.00","82,792 / 14"
1,2,ESP,Carolina MARIN,-1,198 - 62,"$224,481.00","80,612 / 13"
2,3,TPE,TAI Tzu Ying,1,179 - 105,"$226,905.00","70,020 / 13"
3,4,CHN,LI Xuerui,-1,238 - 53,"$626,110.00","69,887 / 10"
4,5,THA,Ratchanok INTANON,0,217 - 100,"$295,955.00","69,687 / 15"
5,6,CHN,WANG Yihan,0,331 - 79,"$738,865.50","68,838 / 15"
6,7,CHN,WANG Shixian,0,240 - 72,"$658,775.00","67,810 / 13"
7,8,KOR,SUNG Ji Hyun,0,208 - 109,"$298,365.00","64,798 / 13"
8,9,JPN,Nozomi OKUHARA,0,129 - 42,"$67,355.50","59,964 / 17"
9,10,JPN,Akane YAMAGUCHI,0,99 - 31,"$69,527.50","57,935 / 15"
10,11,CHN,SUN Yu,0,83 - 28,"$77,655.00","56,880 / 11"
11,12,KOR,BAE Yeon Ju,0,201 - 120,"$188,907.50","51,576 / 13"
12,13,CAN,Michelle LI,1,200 - 77,"$46,309.50","46,747 / 17"
13,14,IND,PUSARLA V. Sindhu,-1,154 - 66,"$84,253.00","45,690 / 11"
14,15,USA,Beiwen ZHANG,0,148 - 75,"$52,001.12","45,160 / 14"
15,16,JPN,Sayaka TAKAHASHI,1,130 - 59,"$65,367.00","44,820 / 15"
16,17,THA,Busanan ONGBUMRUNGPHAN,1,134 - 68,"$52,695.00","41,765 / 15"
17,18,JPN,Minatsu MITANI,-2,112 - 73,"$83,742.50","40,350 / 16"
18,19,JPN,Sayaka SATO,0,146 - 96,"$63,325.00","38,810 / 12"
19,20,JPN,Yui HASHIMOTO,0,84 - 41,"$61,264.00","38,790 / 13"
20,21,INA,Maria Febe KUSUMASTUTI,0,134 - 98,"$39,289.00","38,580 / 16"
21,22,THA,Porntip BURANAPRASERTSUK,2,169 - 140,"$110,945.00","37,570 / 15"
22,23,ESP,Beatriz CORRALES,-1,175 - 84,"$23,034.50","37,565 / 21"
23,24,INA,Lindaweni FANETRI,5,100 - 83,"$44,522.50","37,155 / 11"
24,25,HKG,CHEUNG Ngan Yi,-2,62 - 55,"$12,845.00","36,788 / 17"
25,26,TPE,PAI Yu Po,2,81 - 62,"$18,612.50","36,100 / 20"
26,27,GER,Karin SCHNAASE,-2,180 - 150,"$17,793.80","34,654 / 21"
27,28,HKG,YIP Pui Yin,-2,189 - 174,"$101,275.00","34,545 / 16"
28,29,KOR,KIM Hyo Min,-2,91 - 42,"$12,325.50","34,100 / 12"
29,30,USA,Iris WANG,0,96 - 87,"$14,125.50","33,845 / 22"
30,31,TPE,HSU Ya Ching,0,74 - 65,"$23,800.00","32,630 / 18"
31,32,SCO,Kirsty GILMOUR,0,125 - 62,"$26,264.00","32,270 / 14"
32,33,JPN,Kaori IMABEPPU,0,144 - 89,"$47,729.50","32,070 / 12"
33,34,BUL,Linda ZETCHIRI,0,260 - 174,"$30,986.40","32,030 / 19"
34,35,SIN,Jiayuan CHEN,5,95 - 96,"$12,932.37","29,439 / 12"
35,36,DEN,Line KJAERSFELDT,-1,103 - 60,"$6,672.50","29,372 / 14"
36,37,USA,SCHAFER Rong,1,81 - 44,"$7,557.50","29,270 / 22"
37,38,THA,Nitchaon JINDAPOL,-2,117 - 81,"$62,185.00","28,830 / 11"
38,39,IRL,Chloe MAGEE,-2,163 - 135,"$15,166.75","28,612 / 15"
39,40,SUI,Sabrina JAQUET,2,132 - 127,"$9,726.50","28,181 / 20"
40,41,JPN,Aya OHORI,0,82 - 34,"$12,795.00","27,910 / 10"
41,42,CHN,YAO Xue,1,64 - 33,"$43,770.00","27,130 / 8"
42,43,USA,Jamie SUBANDHI,1,76 - 76,"$3,837.50","27,105 / 19"
43,44,RUS,Ksenia POLIKARPOVA,3,95 - 85,"$6,390.00","26,783 / 21"
44,45,BUL,Petya NEDELCHEVA,3,467 - 227,"$76,226.50","26,730 / 18"
45,46,FRA,Sashina VIGNES WARAN,3,156 - 99,"$13,627.00","26,597 / 13"
46,47,CHN,LIU Xin (F),3,116 - 42,"$138,327.50","26,430 / 5"
47,48,VIE,Thi Trang (B) VU,-9,57 - 51,"$7,478.00","26,352 / 12"
48,49,TUR,Neslihan YIGIT,2,162 - 69,"$7,588.00","26,062 / 16"
49,50,RUS,Natalia PERMINOVA,-4,101 - 84,"$7,069.50","26,019 / 18"
50,51,DEN,Anna Thea MADSEN,-6,110 - 45,"$3,800.00","25,617 / 12"
51,52,INA,Ruselli HARTAWAN,1,54 - 33,"$5,695.00","24,780 / 12"
52,53,TUR,Ozge BAYRAK,4,142 - 78,"$8,180.00","24,757 / 18"
53,54,INA,Adrianti FIRDASARI,0,160 - 124,"$61,622.50","24,580 / 7"
54,55,ENG,Fontaine Mica CHAPMAN,0,86 - 71,"$2,620.00","24,555 / 19"
55,56,MAS,Lyddia Yi Yu CHEAH,0,99 - 108,"$17,060.50","23,560 / 16"
56,57,CAN,Rachel HONDERICH,2,30 - 26,$737.50,"23,459 / 13"
57,58,MAS,Jing Yi TEE,0,77 - 90,"$14,033.50","23,240 / 10"
58,59,INA,Hana RAMADHINI,-7,70 - 38,"$7,025.50","23,140 / 10"
59,60,ITA,Jeanine CICOGNINI,2,176 - 129,"$16,816.25","22,577 / 16"
60,61,UKR,Maria ULITINA,2,110 - 63,"$5,705.50","22,260 / 13"
61,62,IND,Saili RANE,2,49 - 40,"$3,762.50","21,850 / 11"
62,63,RUS,Evgeniya KOSETSKAYA,2,77 - 60,"$4,566.50","21,660 / 17"
63,64,BEL,Lianne TAN,2,127 - 111,"$7,595.00","21,495 / 18"
64,65,CHN,HE Bingjiao,2,58 - 12,"$32,495.00","21,490 / 5"
65,66,IND,P. C. Thulasi,2,63 - 54,"$12,458.50","21,390 / 9"
66,67,FRA,Delphine LANSAC,11,0 - 0,,"20,934 / 17"
67,68,CZE,Kristina GAVNHOLT,-7,0 - 0,,"20,830 / 12"
