,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN,LI Xuerui,0,221 - 46,"$626,110.00","84,244 / 9"
1,2,CHN,WANG Shixian,0,220 - 64,"$658,775.00","77,177 / 13"
2,3,IND,Saina NEHWAL,0,283 - 124,"$570,610.00","71,081 / 14"
3,4,KOR,SUNG Ji Hyun,0,196 - 101,"$298,365.00","69,654 / 15"
4,5,CHN,WANG Yihan,0,307 - 71,"$738,865.50","69,481 / 13"
5,6,ESP,Carolina MARIN,0,175 - 60,"$224,481.00","64,368 / 13"
6,7,TPE,TAI Tzu Ying,0,163 - 97,"$226,905.00","63,418 / 15"
7,8,THA,Ratchanok INTANON,0,194 - 93,"$295,955.00","60,942 / 13"
8,9,IND,PUSARLA V. Sindhu,0,149 - 61,"$84,253.00","56,935 / 15"
9,10,KOR,BAE Yeon Ju,0,190 - 112,"$188,907.50","55,433 / 14"
10,11,CHN,LIU Xin (F),0,116 - 40,"$138,327.50","53,410 / 9"
11,12,USA,Beiwen ZHANG,0,144 - 70,"$52,001.12","50,610 / 16"
12,13,JPN,Sayaka TAKAHASHI,0,107 - 52,"$65,367.00","47,886 / 15"
13,14,CAN,Michelle LI,0,185 - 70,"$46,309.50","47,511 / 17"
14,15,JPN,Akane YAMAGUCHI,0,87 - 23,"$69,527.50","43,995 / 10"
15,16,JPN,Minatsu MITANI,0,102 - 62,"$83,742.50","43,379 / 12"
16,17,CHN,SUN Yu,0,66 - 23,"$77,655.00","42,608 / 9"
17,18,JPN,Nozomi OKUHARA,0,115 - 33,"$67,355.50","41,840 / 9"
18,19,THA,Nitchaon JINDAPOL,0,113 - 73,"$62,185.00","40,506 / 13"
19,20,THA,Busanan ONGBUMRUNGPHAN,0,126 - 60,"$52,695.00","38,677 / 12"
20,21,CHN,HAN Li,0,69 - 37,"$79,550.00","37,920 / 9"
21,22,THA,Porntip BURANAPRASERTSUK,0,162 - 132,"$110,945.00","37,807 / 16"
22,23,JPN,Eriko HIROSE,0,212 - 170,"$102,757.50","37,418 / 13"
23,24,ESP,Beatriz CORRALES,0,161 - 78,"$23,034.50","36,788 / 21"
24,25,JPN,Sayaka SATO,0,135 - 90,"$63,325.00","36,230 / 10"
25,26,HKG,YIP Pui Yin,0,184 - 165,"$101,275.00","34,864 / 14"
26,27,SCO,Kirsty GILMOUR,0,122 - 55,"$26,264.00","34,640 / 14"
27,28,TPE,PAI Yu Po,0,72 - 51,"$18,612.50","33,630 / 17"
28,29,GER,Karin SCHNAASE,0,172 - 140,"$17,793.80","33,314 / 18"
29,30,INA,Adrianti FIRDASARI,0,159 - 121,"$61,622.50","33,066 / 9"
30,31,BUL,Linda ZETCHIRI,1,244 - 166,"$30,986.40","32,800 / 17"
31,32,JPN,Kaori IMABEPPU,-1,137 - 83,"$47,729.50","32,670 / 11"
32,33,TPE,HSU Ya Ching,0,69 - 55,"$23,800.00","31,670 / 15"
33,34,IND,P. C. Thulasi,1,61 - 50,"$12,368.50","30,784 / 11"
34,35,DEN,Anna Thea MADSEN,1,98 - 41,"$3,800.00","30,107 / 15"
35,36,DEN,Line KJAERSFELDT,1,94 - 55,"$6,672.50","29,972 / 13"
36,37,IRL,Chloe MAGEE,1,153 - 127,"$15,166.75","29,442 / 18"
37,38,FRA,Sashina VIGNES WARAN,1,153 - 97,"$13,627.00","29,297 / 16"
38,39,SIN,Jiayuan CHEN,1,91 - 90,"$12,932.37","29,289 / 11"
39,40,TPE,PAI Hsiao Ma,-6,162 - 127,"$43,567.50","29,174 / 13"
40,41,USA,Iris WANG,0,80 - 75,"$14,125.50","28,993 / 17"
41,42,INA,Lindaweni FANETRI,0,91 - 76,"$44,522.50","28,417 / 9"
42,43,BUL,Petya NEDELCHEVA,2,453 - 221,"$76,226.50","28,390 / 19"
43,44,RUS,Natalia PERMINOVA,0,90 - 75,"$7,069.50","27,803 / 18"
44,45,INA,Maria Febe KUSUMASTUTI,-2,124 - 90,"$39,289.00","27,481 / 10"
45,46,VIE,Thi Trang (B) VU,0,50 - 45,"$7,478.00","26,890 / 10"
46,47,USA,Jamie SUBANDHI,0,68 - 65,"$3,837.50","26,767 / 18"
47,48,RUS,Ksenia POLIKARPOVA,1,78 - 73,"$6,390.00","26,223 / 21"
48,49,SUI,Sabrina JAQUET,1,120 - 117,"$9,726.50","26,151 / 16"
49,50,BUL,Stefani STOEVA,1,141 - 58,"$6,522.50","26,120 / 17"
50,51,JPN,Kana ITO,1,88 - 38,"$14,433.00","25,970 / 7"
51,52,CZE,Kristina GAVNHOLT,1,168 - 128,"$19,863.50","25,750 / 11"
52,53,INA,Bellaetrix MANUPUTTY,1,87 - 64,"$17,891.00","25,271 / 9"
53,54,USA,SCHAFER Rong,1,64 - 37,"$7,557.50","25,090 / 23"
54,55,HKG,CHEUNG Ngan Yi,14,49 - 47,"$12,845.00","25,000 / 13"
55,56,BRA,Fabiana SILVA,1,78 - 64,"$2,790.00","24,445 / 14"
56,57,INA,Millicent WIRANTO,4,55 - 54,"$2,878.00","24,320 / 20"
57,58,MAS,Li Lian YANG,0,50 - 57,"$4,650.00","24,288 / 11"
58,59,TUR,Ozge BAYRAK,0,132 - 72,"$8,180.00","24,260 / 15"
59,60,ITA,Jeanine CICOGNINI,0,162 - 119,"$16,816.25","24,230 / 12"
60,61,TPE,CHENG Chi Ya,-13,49 - 38,"$10,516.50","24,160 / 11"
61,62,RUS,Olga GOLOVANOVA,-6,152 - 91,"$8,007.40","23,900 / 14"
62,63,TUR,Neslihan YIGIT,-1,150 - 62,"$7,588.00","23,628 / 12"
63,64,MAS,Jing Yi TEE,-1,69 - 84,"$14,033.50","23,444 / 8"
64,65,JPN,Yui HASHIMOTO,-1,68 - 31,"$61,264.00","23,410 / 7"
65,66,MAS,Lyddia Yi Yu CHEAH,-1,92 - 101,"$17,060.50","23,030 / 12"
66,67,KOR,KIM Hyo Min,-1,84 - 35,"$12,325.50","22,768 / 7"
67,68,ENG,Fontaine Mica CHAPMAN,-1,79 - 63,"$2,620.00","22,665 / 15"
68,69,MAS,Sannatasah SANIRU,-1,72 - 81,"$5,997.50","21,990 / 14"
69,70,IND,Saili RANE,0,46 - 34,"$3,762.50","21,850 / 13"
70,71,FRA,Delphine LANSAC,2,88 - 43,"$2,135.50","21,194 / 15"
71,72,BRA,Lohaynny VICENTE,2,0 - 0,,"20,980 / 12"
72,73,EST,Kati TOLMOFF,4,0 - 0,,"20,677 / 11"
73,74,CHN,YAO Xue,1,0 - 0,,"20,560 / 6"
74,75,NGR,Grace GABRIEL,1,0 - 0,,"20,419 / 16"
75,76,IND,Arundhati PANTAWANE,-5,0 - 0,,"20,160 / 8"
76,77,IND,Tanvi LAD,-5,0 - 0,,"20,020 / 10"
77,78,DEN,Sandra-Maria JENSEN,1,0 - 0,,"19,863 / 14"
78,79,INA,Hana RAMADHINI,-1,0 - 0,,"19,360 / 9"
79,80,RUS,Evgeniya KOSETSKAYA,0,0 - 0,,"19,228 / 16"
80,81,UKR,Maria ULITINA,5,0 - 0,,"19,100 / 11"
81,82,CAN,Rachel HONDERICH,-1,0 - 0,,"18,894 / 10"
82,83,JPN,Aya OHORI,-1,0 - 0,,"18,810 / 7"
83,84,JPN,Shizuka Uchida,-1,0 - 0,,"18,680 / 8"
84,85,DEN,Mette POULSEN,-1,0 - 0,,"18,310 / 13"
85,86,NED,Soraya DE VISCH EIJBERGEN,-1,0 - 0,,"18,283 / 19"
86,87,MRI,Kate FOO KUNE,2,0 - 0,,"18,230 / 20"
87,88,PER,Daniela MACIAS,-1,0 - 0,,"18,075 / 13"
88,89,TPE,HUNG Shih Han,-1,0 - 0,,"17,850 / 11"
89,90,AUT,Elisabeth BALDAUF,0,0 - 0,,"17,441 / 14"
90,91,INA,Ruselli HARTAWAN,0,0 - 0,,"17,410 / 8"
91,92,BEL,Lianne TAN,0,0 - 0,,"17,355 / 12"
92,93,INA,Rusydina Antardayu RIODINGIN,0,0 - 0,,"17,090 / 9"
93,94,CZE,Zuzana PAVELKOVA,0,0 - 0,,"16,933 / 18"
94,95,LTU,Akvile STAPUSAITYTE,0,0 - 0,,"16,778 / 14"
95,96,JPN,Ayumi MINE,0,0 - 0,,"16,760 / 6"
96,97,SVK,Jana CIZNAROVA,0,0 - 0,,"16,751 / 17"
97,98,PER,Danica NISHIMURA,0,0 - 0,,"16,733 / 15"
98,99,GER,Fabienne DEPREZ,4,0 - 0,,"16,355 / 14"
99,100,PER,Luz Maria ZORNOZA,-1,0 - 0,,"16,320 / 14"
100,101,GUA,Nikte Alejandra SOTOMAYOR,16,0 - 0,,"16,187 / 10"
101,102,MEX,Mariana UGALDE,-2,0 - 0,,"16,063 / 10"
102,103,POL,Anna NAREL,-2,0 - 0,,"15,943 / 16"
103,104,AUT,Simone PRUTSCH,-2,0 - 0,,"15,830 / 17"
104,105,TPE,Chia Hsin LEE,-1,0 - 0,,"15,624 / 8"
105,106,KOR,Jang Mi LEE,-1,0 - 0,,"15,590 / 6"
