,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,198 - 62,"$224,481.00","80,612 / 13"
1,2,IND,Saina NEHWAL,0,305 - 130,"$570,610.00","79,192 / 14"
2,3,CHN,LI Xuerui,0,238 - 53,"$626,110.00","75,287 / 10"
3,4,TPE,TAI Tzu Ying,0,179 - 105,"$226,905.00","70,020 / 13"
4,5,THA,Ratchanok INTANON,0,217 - 100,"$295,955.00","69,687 / 15"
5,6,CHN,WANG Yihan,0,331 - 79,"$738,865.50","68,288 / 15"
6,7,CHN,WANG Shixian,0,240 - 72,"$658,775.00","67,810 / 13"
7,8,KOR,SUNG Ji Hyun,0,208 - 109,"$298,365.00","62,998 / 13"
8,9,JPN,Nozomi OKUHARA,0,129 - 42,"$67,355.50","59,964 / 16"
9,10,JPN,Akane YAMAGUCHI,0,99 - 31,"$69,527.50","57,935 / 15"
10,11,CHN,SUN Yu,0,83 - 28,"$77,655.00","56,880 / 11"
11,12,KOR,BAE Yeon Ju,0,201 - 120,"$188,907.50","51,576 / 13"
12,13,IND,PUSARLA V. Sindhu,0,154 - 66,"$84,253.00","47,490 / 11"
13,14,CAN,Michelle LI,1,200 - 77,"$46,309.50","46,747 / 17"
14,15,USA,Beiwen ZHANG,-1,148 - 75,"$52,001.12","45,160 / 14"
15,16,JPN,Minatsu MITANI,0,112 - 73,"$83,742.50","45,150 / 16"
16,17,JPN,Sayaka TAKAHASHI,0,130 - 59,"$65,367.00","44,820 / 15"
17,18,THA,Busanan ONGBUMRUNGPHAN,1,134 - 68,"$52,695.00","39,625 / 14"
18,19,JPN,Sayaka SATO,-1,146 - 96,"$63,325.00","38,810 / 12"
19,20,JPN,Yui HASHIMOTO,0,84 - 41,"$61,264.00","38,790 / 13"
20,21,INA,Maria Febe KUSUMASTUTI,0,134 - 98,"$39,289.00","38,580 / 15"
21,22,ESP,Beatriz CORRALES,0,175 - 84,"$23,034.50","37,765 / 21"
22,23,HKG,CHEUNG Ngan Yi,0,62 - 55,"$12,845.00","35,898 / 16"
23,24,THA,Porntip BURANAPRASERTSUK,0,169 - 140,"$110,945.00","35,430 / 15"
24,25,GER,Karin SCHNAASE,0,180 - 150,"$17,793.80","34,994 / 21"
25,26,HKG,YIP Pui Yin,1,189 - 174,"$101,275.00","34,545 / 16"
26,27,KOR,KIM Hyo Min,1,91 - 42,"$12,325.50","34,100 / 12"
27,28,TPE,PAI Yu Po,1,81 - 62,"$18,612.50","34,020 / 19"
28,29,INA,Lindaweni FANETRI,1,100 - 83,"$44,522.50","33,555 / 11"
29,30,USA,Iris WANG,1,96 - 87,"$14,125.50","33,065 / 21"
30,31,TPE,HSU Ya Ching,1,74 - 65,"$23,800.00","32,630 / 18"
31,32,SCO,Kirsty GILMOUR,1,125 - 62,"$26,264.00","32,270 / 14"
32,33,JPN,Kaori IMABEPPU,-7,144 - 89,"$47,729.50","32,070 / 12"
33,34,BUL,Linda ZETCHIRI,0,260 - 174,"$30,986.40","31,690 / 19"
34,35,DEN,Line KJAERSFELDT,0,103 - 60,"$6,672.50","29,372 / 14"
35,36,THA,Nitchaon JINDAPOL,3,117 - 81,"$62,185.00","28,830 / 12"
36,37,IRL,Chloe MAGEE,0,163 - 135,"$15,166.75","28,612 / 15"
37,38,USA,SCHAFER Rong,-2,81 - 44,"$7,557.50","28,380 / 21"
38,39,VIE,Thi Trang (B) VU,1,57 - 51,"$7,478.00","28,152 / 12"
39,40,SIN,Jiayuan CHEN,1,95 - 96,"$12,932.37","27,959 / 12"
40,41,JPN,Aya OHORI,1,82 - 34,"$12,795.00","27,910 / 10"
41,42,SUI,Sabrina JAQUET,-4,132 - 127,"$9,726.50","27,381 / 20"
42,43,CHN,YAO Xue,0,64 - 33,"$43,770.00","27,130 / 8"
43,44,USA,Jamie SUBANDHI,0,76 - 76,"$3,837.50","27,105 / 20"
44,45,DEN,Anna Thea MADSEN,0,110 - 45,"$3,800.00","26,947 / 13"
45,46,RUS,Natalia PERMINOVA,0,101 - 84,"$7,069.50","26,819 / 18"
46,47,RUS,Ksenia POLIKARPOVA,0,95 - 85,"$6,390.00","26,783 / 20"
47,48,BUL,Petya NEDELCHEVA,0,467 - 227,"$76,226.50","26,730 / 18"
48,49,FRA,Sashina VIGNES WARAN,0,156 - 99,"$13,627.00","26,597 / 14"
49,50,CHN,LIU Xin (F),0,116 - 42,"$138,327.50","26,430 / 5"
50,51,TUR,Neslihan YIGIT,0,162 - 69,"$7,588.00","26,062 / 15"
51,52,INA,Hana RAMADHINI,0,70 - 38,"$7,025.50","24,820 / 11"
52,53,INA,Ruselli HARTAWAN,0,54 - 33,"$5,695.00","24,780 / 12"
53,54,INA,Adrianti FIRDASARI,0,160 - 124,"$61,622.50","24,580 / 7"
54,55,ENG,Fontaine Mica CHAPMAN,0,86 - 71,"$2,620.00","24,555 / 19"
55,56,MAS,Lyddia Yi Yu CHEAH,0,99 - 107,"$17,060.50","23,560 / 15"
56,57,TUR,Ozge BAYRAK,0,142 - 78,"$8,180.00","23,427 / 17"
57,58,MAS,Jing Yi TEE,0,77 - 90,"$14,033.50","23,240 / 10"
58,59,CAN,Rachel HONDERICH,0,30 - 26,$737.50,"23,179 / 12"
59,60,INA,Bellaetrix MANUPUTTY,0,90 - 68,"$17,891.00","23,154 / 9"
60,61,CZE,Kristina GAVNHOLT,0,184 - 135,"$19,863.50","22,910 / 13"
61,62,ITA,Jeanine CICOGNINI,0,176 - 129,"$16,816.25","22,577 / 15"
62,63,UKR,Maria ULITINA,0,110 - 63,"$5,705.50","22,260 / 13"
63,64,IND,Saili RANE,0,49 - 39,"$3,762.50","21,850 / 11"
