,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN,LI Xuerui,0,222 - 47,"$626,110.00","84,244 / 9"
1,2,CHN,WANG Shixian,0,222 - 65,"$658,775.00","77,177 / 13"
2,3,IND,Saina NEHWAL,0,287 - 125,"$570,610.00","71,081 / 14"
3,4,KOR,SUNG Ji Hyun,0,198 - 102,"$298,365.00","70,704 / 15"
4,5,CHN,WANG Yihan,0,309 - 72,"$738,865.50","69,481 / 13"
5,6,ESP,Carolina MARIN,0,180 - 60,"$224,481.00","65,418 / 13"
6,7,TPE,TAI Tzu Ying,0,166 - 98,"$226,905.00","63,418 / 14"
7,8,THA,Ratchanok INTANON,0,196 - 94,"$295,955.00","60,942 / 13"
8,9,IND,PUSARLA V. Sindhu,0,149 - 61,"$84,253.00","56,935 / 15"
9,10,KOR,BAE Yeon Ju,0,191 - 113,"$188,907.50","55,433 / 14"
10,11,CHN,LIU Xin (F),0,116 - 41,"$138,327.50","53,410 / 9"
11,12,USA,Beiwen ZHANG,0,144 - 71,"$52,001.12","50,610 / 16"
12,13,CAN,Michelle LI,1,185 - 71,"$46,309.50","47,511 / 17"
13,14,JPN,Nozomi OKUHARA,4,115 - 34,"$67,355.50","46,740 / 10"
14,15,JPN,Sayaka TAKAHASHI,-2,112 - 52,"$65,367.00","45,786 / 15"
15,16,JPN,Akane YAMAGUCHI,-1,87 - 24,"$69,527.50","45,145 / 11"
16,17,JPN,Minatsu MITANI,-1,103 - 63,"$83,742.50","44,509 / 12"
17,18,CHN,SUN Yu,-1,69 - 24,"$77,655.00","42,608 / 9"
18,19,CHN,HAN Li,2,69 - 37,"$79,550.00","37,920 / 9"
19,20,THA,Porntip BURANAPRASERTSUK,2,163 - 133,"$110,945.00","37,807 / 16"
20,21,THA,Busanan ONGBUMRUNGPHAN,-1,127 - 61,"$52,695.00","37,547 / 12"
21,22,THA,Nitchaon JINDAPOL,-3,113 - 74,"$62,185.00","37,276 / 13"
22,23,ESP,Beatriz CORRALES,1,161 - 78,"$23,034.50","36,788 / 21"
23,24,JPN,Sayaka SATO,1,135 - 90,"$63,325.00","36,230 / 11"
24,25,JPN,Eriko HIROSE,-2,212 - 170,"$102,757.50","35,788 / 12"
25,26,HKG,YIP Pui Yin,0,184 - 166,"$101,275.00","34,864 / 14"
26,27,SCO,Kirsty GILMOUR,0,122 - 56,"$26,264.00","34,580 / 14"
27,28,JPN,Kaori IMABEPPU,4,137 - 83,"$47,729.50","33,720 / 12"
28,29,TPE,PAI Yu Po,-1,72 - 52,"$18,612.50","33,690 / 17"
29,30,GER,Karin SCHNAASE,-1,173 - 141,"$17,793.80","33,314 / 18"
30,31,INA,Adrianti FIRDASARI,-1,159 - 121,"$61,622.50","33,066 / 9"
31,32,BUL,Linda ZETCHIRI,-1,244 - 167,"$30,986.40","32,800 / 18"
32,33,TPE,HSU Ya Ching,0,70 - 56,"$23,800.00","31,670 / 15"
33,34,DEN,Anna Thea MADSEN,1,98 - 41,"$3,800.00","30,717 / 16"
34,35,DEN,Line KJAERSFELDT,1,94 - 56,"$6,672.50","29,972 / 13"
35,36,IND,P. C. Thulasi,-2,61 - 50,"$12,368.50","29,734 / 10"
36,37,IRL,Chloe MAGEE,0,153 - 128,"$15,166.75","29,442 / 18"
37,38,SIN,Jiayuan CHEN,1,91 - 90,"$12,932.37","29,289 / 11"
38,39,USA,Iris WANG,2,81 - 76,"$14,125.50","28,993 / 18"
39,40,FRA,Sashina VIGNES WARAN,-2,153 - 97,"$13,627.00","28,777 / 16"
40,41,INA,Lindaweni FANETRI,1,91 - 77,"$44,522.50","28,417 / 9"
41,42,BUL,Petya NEDELCHEVA,1,453 - 221,"$76,226.50","28,390 / 19"
42,43,RUS,Natalia PERMINOVA,1,90 - 75,"$7,069.50","27,803 / 18"
43,44,TPE,PAI Hsiao Ma,-4,162 - 127,"$43,567.50","27,544 / 12"
44,45,INA,Maria Febe KUSUMASTUTI,0,124 - 90,"$39,289.00","27,481 / 10"
45,46,VIE,Thi Trang (B) VU,0,50 - 45,"$7,478.00","26,890 / 10"
46,47,USA,Jamie SUBANDHI,0,68 - 66,"$3,837.50","26,767 / 18"
47,48,KOR,KIM Hyo Min,19,87 - 36,"$12,325.50","26,618 / 8"
48,49,HKG,CHEUNG Ngan Yi,6,49 - 47,"$12,845.00","26,430 / 14"
49,50,RUS,Ksenia POLIKARPOVA,-2,78 - 73,"$6,390.00","26,223 / 21"
50,51,SUI,Sabrina JAQUET,-2,120 - 117,"$9,726.50","26,151 / 16"
51,52,JPN,Yui HASHIMOTO,13,70 - 32,"$61,264.00","26,130 / 8"
52,53,BUL,Stefani STOEVA,-3,141 - 58,"$6,522.50","26,120 / 16"
53,54,JPN,Kana ITO,-3,88 - 38,"$14,433.00","25,970 / 7"
54,55,INA,Bellaetrix MANUPUTTY,-2,89 - 65,"$17,891.00","25,271 / 9"
55,56,USA,SCHAFER Rong,-2,65 - 38,"$7,557.50","25,090 / 23"
56,57,BRA,Fabiana SILVA,-1,78 - 64,"$2,790.00","24,445 / 14"
57,58,INA,Millicent WIRANTO,-1,56 - 55,"$2,878.00","24,320 / 21"
58,59,MAS,Li Lian YANG,-1,50 - 57,"$4,650.00","24,288 / 11"
59,60,TUR,Ozge BAYRAK,-1,132 - 72,"$8,180.00","24,260 / 15"
60,61,ITA,Jeanine CICOGNINI,-1,162 - 119,"$16,816.25","24,230 / 13"
61,62,TPE,CHENG Chi Ya,-1,49 - 38,"$10,516.50","24,160 / 10"
62,63,CZE,Kristina GAVNHOLT,-11,169 - 129,"$19,863.50","23,950 / 11"
63,64,RUS,Olga GOLOVANOVA,-2,152 - 91,"$8,007.40","23,900 / 14"
64,65,TUR,Neslihan YIGIT,-2,150 - 62,"$7,588.00","23,628 / 12"
65,66,MAS,Jing Yi TEE,-2,69 - 84,"$14,033.50","23,444 / 8"
66,67,MAS,Lyddia Yi Yu CHEAH,-1,92 - 101,"$17,060.50","23,030 / 12"
67,68,ENG,Fontaine Mica CHAPMAN,0,81 - 64,"$2,620.00","22,665 / 16"
68,69,MAS,Sannatasah SANIRU,0,72 - 81,"$5,997.50","21,990 / 14"
69,70,IND,Saili RANE,0,46 - 34,"$3,762.50","21,850 / 12"
70,71,FRA,Delphine LANSAC,0,88 - 43,"$2,135.50","21,194 / 15"
71,72,BRA,Lohaynny VICENTE,0,0 - 0,,"20,980 / 12"
72,73,EST,Kati TOLMOFF,0,0 - 0,,"20,677 / 11"
73,74,CHN,YAO Xue,0,0 - 0,,"20,560 / 6"
74,75,NGR,Grace GABRIEL,0,0 - 0,,"20,419 / 16"
75,76,DEN,Sandra-Maria JENSEN,2,0 - 0,,"19,863 / 14"
76,77,IND,Tanvi LAD,0,0 - 0,,"19,700 / 9"
77,78,INA,Hana RAMADHINI,1,0 - 0,,"19,360 / 9"
78,79,RUS,Evgeniya KOSETSKAYA,1,0 - 0,,"19,228 / 16"
79,80,CAN,Rachel HONDERICH,2,0 - 0,,"18,894 / 10"
80,81,JPN,Aya OHORI,2,0 - 0,,"18,810 / 7"
81,82,JPN,Shizuka Uchida,2,0 - 0,,"18,680 / 8"
82,83,NED,Soraya DE VISCH EIJBERGEN,3,0 - 0,,"18,583 / 20"
83,84,DEN,Mette POULSEN,1,0 - 0,,"18,310 / 13"
84,85,MRI,Kate FOO KUNE,2,0 - 0,,"18,230 / 20"
85,86,PER,Daniela MACIAS,2,0 - 0,,"18,075 / 13"
86,87,UKR,Maria ULITINA,-6,0 - 0,,"17,980 / 11"
87,88,TPE,HUNG Shih Han,1,0 - 0,,"17,850 / 11"
88,89,AUT,Elisabeth BALDAUF,1,0 - 0,,"17,441 / 14"
89,90,IND,Arundhati PANTAWANE,-14,0 - 0,,"17,440 / 7"
90,91,INA,Ruselli HARTAWAN,0,0 - 0,,"17,410 / 8"
91,92,BEL,Lianne TAN,0,0 - 0,,"17,355 / 12"
92,93,INA,Rusydina Antardayu RIODINGIN,0,0 - 0,,"17,090 / 9"
93,94,CZE,Zuzana PAVELKOVA,0,0 - 0,,"16,933 / 18"
94,95,LTU,Akvile STAPUSAITYTE,0,0 - 0,,"16,778 / 14"
95,96,JPN,Ayumi MINE,0,0 - 0,,"16,760 / 6"
96,97,SVK,Jana CIZNAROVA,0,0 - 0,,"16,751 / 17"
97,98,PER,Danica NISHIMURA,0,0 - 0,,"16,733 / 15"
98,99,GER,Fabienne DEPREZ,0,0 - 0,,"16,355 / 15"
99,100,PER,Luz Maria ZORNOZA,0,0 - 0,,"16,320 / 14"
100,101,GUA,Nikte Alejandra SOTOMAYOR,0,0 - 0,,"16,187 / 10"
101,102,MEX,Mariana UGALDE,0,0 - 0,,"16,063 / 10"
102,103,POL,Anna NAREL,0,0 - 0,,"15,943 / 16"
103,104,AUT,Simone PRUTSCH,0,0 - 0,,"15,830 / 16"
104,105,TPE,Chia Hsin LEE,0,0 - 0,,"15,624 / 8"
105,106,KOR,Jang Mi LEE,0,0 - 0,,"15,590 / 6"
106,107,SIN,Xiaoyu LIANG,0,0 - 0,,"15,525 / 9"
107,108,INA,Aprillia YUSWANDARI,0,0 - 0,,"15,270 / 5"
108,109,FIN,Nanna VAINIO,0,0 - 0,,"15,181 / 16"
109,110,BEL,Marie DEMY,0,0 - 0,,"15,000 / 12"
110,111,UGA,Bridget Shamim BANGI,0,0 - 0,,"14,990 / 12"
111,112,TPE,CHANG Ya Lan,0,0 - 0,,"14,650 / 9"
112,113,JPN,Yuka KUSUNOSE,0,0 - 0,,"14,640 / 6"
113,114,AUS,Joy LAI,0,0 - 0,,"14,542 / 8"
114,115,RUS,Victoria SLOBODJANUK,0,0 - 0,,"14,540 / 10"
115,116,MEX,Haramara GAITAN,0,0 - 0,,"14,512 / 9"
116,117,THA,Pornpawee CHOCHUWONG,0,0 - 0,,"14,490 / 8"
117,118,TPE,CHIANG Mei Hui,0,0 - 0,,"14,390 / 9"
118,119,TUR,Ebru TUNALI,0,0 - 0,,"14,300 / 11"
119,120,MAS,Yin Fun LIM,0,0 - 0,,"14,294 / 10"
120,121,MEX,Cynthia GONZALEZ,0,0 - 0,,"14,150 / 9"
121,122,RUS,Elena KOMENDROVSKAJA,0,0 - 0,,"14,010 / 13"
122,123,HUN,Laura SAROSI,0,0 - 0,,"13,890 / 14"
123,124,FRA,Perrine LE BUHANIC,0,0 - 0,,"13,711 / 15"
124,125,SWE,Matilda PETERSEN,0,0 - 0,,"13,622 / 12"
125,126,BRA,Ana Paula CAMPOS,0,0 - 0,,"13,571 / 14"
126,127,TUR,Ebru YAZGAN,0,0 - 0,,"13,490 / 14"
127,128,NZL,Anna RANKIN,0,0 - 0,,"13,450 / 14"
128,129,SWE,Ellinor WIDH,0,0 - 0,,"13,353 / 14"
129,130,ENG,Panuga RIOU,0,0 - 0,,"13,237 / 7"
130,131,BLR,Alesia ZAITSAVA,0,0 - 0,,"13,134 / 14"
131,132,EST,Laura VANA,0,0 - 0,,"13,130 / 16"
132,133,INA,Dinar Dyah AYUSTINE,0,0 - 0,,"13,050 / 8"
133,134,DEN,Mia BLICHFELDT,0,0 - 0,,"12,720 / 7"
134,135,MAS,Rui Chen YAP,0,0 - 0,,"12,620 / 10"
135,136,CRO,Dorotea SUTARA,0,0 - 0,,"12,610 / 14"
136,137,KOR,KOH EunByeol,0,0 - 0,,"12,420 / 7"
