,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,193 - 62,"$224,481.00","80,612 / 13"
1,2,IND,Saina NEHWAL,0,301 - 129,"$570,610.00","79,192 / 14"
2,3,CHN,LI Xuerui,0,237 - 52,"$626,110.00","75,287 / 10"
3,4,TPE,TAI Tzu Ying,0,177 - 104,"$226,905.00","70,020 / 13"
4,5,THA,Ratchanok INTANON,0,216 - 99,"$295,955.00","69,687 / 15"
5,6,CHN,WANG Yihan,0,329 - 78,"$738,865.50","68,288 / 15"
6,7,CHN,WANG Shixian,0,238 - 71,"$658,775.00","67,810 / 13"
7,8,KOR,SUNG Ji Hyun,0,205 - 108,"$298,365.00","62,998 / 13"
8,9,JPN,Nozomi OKUHARA,0,129 - 41,"$67,355.50","59,964 / 16"
9,10,JPN,Akane YAMAGUCHI,0,99 - 31,"$69,527.50","57,935 / 15"
10,11,CHN,SUN Yu,0,83 - 28,"$77,655.00","56,880 / 11"
11,12,KOR,BAE Yeon Ju,0,200 - 119,"$188,907.50","51,576 / 13"
12,13,IND,PUSARLA V. Sindhu,0,152 - 65,"$84,253.00","47,490 / 11"
13,14,USA,Beiwen ZHANG,0,148 - 75,"$52,001.12","47,060 / 15"
14,15,CAN,Michelle LI,0,199 - 76,"$46,309.50","46,747 / 17"
15,16,JPN,Minatsu MITANI,0,112 - 72,"$83,742.50","45,150 / 16"
16,17,JPN,Sayaka TAKAHASHI,0,129 - 58,"$65,367.00","44,820 / 15"
17,18,JPN,Sayaka SATO,0,146 - 96,"$63,325.00","40,550 / 13"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,133 - 67,"$52,695.00","39,625 / 14"
19,20,JPN,Yui HASHIMOTO,0,84 - 41,"$61,264.00","38,790 / 13"
20,21,INA,Maria Febe KUSUMASTUTI,0,134 - 97,"$39,289.00","38,580 / 15"
21,22,ESP,Beatriz CORRALES,0,175 - 83,"$23,034.50","37,765 / 21"
22,23,HKG,CHEUNG Ngan Yi,0,61 - 54,"$12,845.00","35,898 / 16"
23,24,THA,Porntip BURANAPRASERTSUK,0,167 - 139,"$110,945.00","35,430 / 15"
24,25,GER,Karin SCHNAASE,0,180 - 149,"$17,793.80","35,304 / 22"
25,26,JPN,Kaori IMABEPPU,0,144 - 89,"$47,729.50","34,550 / 13"
26,27,HKG,YIP Pui Yin,0,188 - 173,"$101,275.00","34,545 / 16"
27,28,KOR,KIM Hyo Min,0,91 - 42,"$12,325.50","34,100 / 12"
28,29,TPE,PAI Yu Po,0,79 - 61,"$18,612.50","34,020 / 19"
29,30,INA,Lindaweni FANETRI,0,96 - 82,"$44,522.50","33,555 / 11"
30,31,USA,Iris WANG,0,95 - 86,"$14,125.50","33,065 / 21"
31,32,TPE,HSU Ya Ching,0,74 - 65,"$23,800.00","32,630 / 18"
32,33,SCO,Kirsty GILMOUR,0,125 - 61,"$26,264.00","32,270 / 14"
33,34,BUL,Linda ZETCHIRI,0,259 - 173,"$30,986.40","31,690 / 19"
34,35,DEN,Line KJAERSFELDT,0,102 - 59,"$6,672.50","29,372 / 14"
35,36,USA,SCHAFER Rong,0,80 - 43,"$7,557.50","29,300 / 22"
36,37,IRL,Chloe MAGEE,0,163 - 134,"$15,166.75","29,052 / 16"
37,38,SUI,Sabrina JAQUET,0,131 - 126,"$9,726.50","29,031 / 21"
38,39,THA,Nitchaon JINDAPOL,0,117 - 81,"$62,185.00","28,830 / 12"
39,40,VIE,Thi Trang (B) VU,0,56 - 50,"$7,478.00","28,152 / 12"
40,41,SIN,Jiayuan CHEN,0,94 - 95,"$12,932.37","27,959 / 12"
41,42,JPN,Aya OHORI,0,82 - 34,"$12,795.00","27,910 / 10"
42,43,CHN,YAO Xue,0,64 - 33,"$43,770.00","27,130 / 8"
43,44,USA,Jamie SUBANDHI,0,76 - 76,"$3,837.50","27,105 / 21"
44,45,DEN,Anna Thea MADSEN,0,110 - 45,"$3,800.00","26,947 / 13"
45,46,RUS,Natalia PERMINOVA,0,101 - 83,"$7,069.50","26,819 / 18"
46,47,RUS,Ksenia POLIKARPOVA,0,95 - 84,"$6,390.00","26,783 / 20"
47,48,BUL,Petya NEDELCHEVA,0,466 - 226,"$76,226.50","26,730 / 18"
48,49,FRA,Sashina VIGNES WARAN,0,156 - 99,"$13,627.00","26,597 / 14"
49,50,CHN,LIU Xin (F),0,116 - 42,"$138,327.50","26,430 / 5"
50,51,TUR,Neslihan YIGIT,0,162 - 68,"$7,588.00","26,062 / 15"
51,52,INA,Hana RAMADHINI,0,70 - 38,"$7,025.50","24,820 / 11"
52,53,INA,Ruselli HARTAWAN,0,54 - 33,"$5,695.00","24,780 / 12"
53,54,INA,Adrianti FIRDASARI,0,160 - 124,"$61,622.50","24,580 / 7"
54,55,ENG,Fontaine Mica CHAPMAN,0,86 - 70,"$2,620.00","24,555 / 19"
55,56,MAS,Lyddia Yi Yu CHEAH,0,99 - 106,"$17,060.50","23,560 / 15"
56,57,TUR,Ozge BAYRAK,0,141 - 77,"$8,180.00","23,427 / 17"
57,58,MAS,Jing Yi TEE,0,76 - 89,"$14,033.50","23,240 / 10"
58,59,CAN,Rachel HONDERICH,0,30 - 25,$737.50,"23,179 / 12"
