,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,193 - 62,"$224,481.00","80,612 / 13"
1,2,IND,Saina NEHWAL,0,301 - 129,"$570,610.00","79,192 / 14"
2,3,THA,Ratchanok INTANON,0,213 - 98,"$295,955.00","69,587 / 14"
3,4,CHN,LI Xuerui,0,233 - 51,"$626,110.00","69,337 / 9"
4,5,TPE,TAI Tzu Ying,0,174 - 103,"$226,905.00","67,840 / 13"
5,6,CHN,WANG Shixian,0,236 - 70,"$658,775.00","67,810 / 12"
6,7,KOR,SUNG Ji Hyun,0,205 - 107,"$298,365.00","66,398 / 13"
7,8,CHN,WANG Yihan,0,324 - 78,"$738,865.50","66,328 / 14"
8,9,JPN,Nozomi OKUHARA,0,127 - 40,"$67,355.50","59,964 / 17"
9,10,JPN,Akane YAMAGUCHI,0,99 - 31,"$69,527.50","57,935 / 15"
10,11,CHN,SUN Yu,0,82 - 27,"$77,655.00","56,380 / 10"
11,12,KOR,BAE Yeon Ju,0,198 - 118,"$188,907.50","51,576 / 13"
12,13,USA,Beiwen ZHANG,0,148 - 75,"$52,001.12","47,060 / 15"
13,14,IND,PUSARLA V. Sindhu,0,151 - 64,"$84,253.00","46,990 / 10"
14,15,CAN,Michelle LI,0,199 - 76,"$46,309.50","46,747 / 17"
15,16,JPN,Minatsu MITANI,0,112 - 71,"$83,742.50","45,150 / 15"
16,17,JPN,Sayaka TAKAHASHI,0,128 - 57,"$65,367.00","44,820 / 14"
17,18,JPN,Sayaka SATO,0,144 - 95,"$63,325.00","39,730 / 14"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,133 - 66,"$52,695.00","39,625 / 13"
19,20,JPN,Yui HASHIMOTO,0,84 - 40,"$61,264.00","39,600 / 14"
20,21,INA,Maria Febe KUSUMASTUTI,0,134 - 96,"$39,289.00","38,580 / 14"
21,22,ESP,Beatriz CORRALES,0,175 - 83,"$23,034.50","37,765 / 21"
22,23,HKG,YIP Pui Yin,0,188 - 172,"$101,275.00","36,785 / 16"
23,24,JPN,Kaori IMABEPPU,0,144 - 88,"$47,729.50","36,180 / 14"
24,25,HKG,CHEUNG Ngan Yi,0,61 - 53,"$12,845.00","35,898 / 16"
25,26,THA,Porntip BURANAPRASERTSUK,0,166 - 138,"$110,945.00","35,370 / 14"
26,27,TPE,HSU Ya Ching,0,74 - 64,"$23,800.00","35,310 / 18"
27,28,GER,Karin SCHNAASE,0,180 - 148,"$17,793.80","35,304 / 21"
28,29,TPE,PAI Yu Po,0,79 - 60,"$18,612.50","35,150 / 19"
29,30,INA,Lindaweni FANETRI,0,96 - 81,"$44,522.50","33,555 / 10"
30,31,KOR,KIM Hyo Min,0,90 - 41,"$12,325.50","33,490 / 11"
31,32,CHN,LIU Xin (F),0,116 - 42,"$138,327.50","32,380 / 6"
32,33,SCO,Kirsty GILMOUR,0,125 - 61,"$26,264.00","32,270 / 14"
33,34,JPN,Aya OHORI,0,82 - 33,"$12,795.00","31,740 / 11"
34,35,BUL,Linda ZETCHIRI,0,258 - 172,"$30,986.40","31,690 / 18"
35,36,USA,Iris WANG,0,93 - 85,"$14,125.50","31,125 / 21"
36,37,DEN,Line KJAERSFELDT,0,102 - 59,"$6,672.50","29,372 / 14"
37,38,USA,SCHAFER Rong,3,79 - 42,"$7,557.50","29,300 / 22"
38,39,VIE,Thi Trang (B) VU,10,56 - 49,"$7,478.00","29,202 / 12"
39,40,SUI,Sabrina JAQUET,-2,129 - 125,"$9,726.50","29,031 / 20"
40,41,INA,Adrianti FIRDASARI,-1,160 - 124,"$61,622.50","28,430 / 8"
41,42,IRL,Chloe MAGEE,5,160 - 133,"$15,166.75","27,922 / 15"
42,43,THA,Nitchaon JINDAPOL,-1,116 - 80,"$62,185.00","27,780 / 11"
43,44,SIN,Jiayuan CHEN,-1,94 - 94,"$12,932.37","27,489 / 11"
44,45,CHN,YAO Xue,0,64 - 33,"$43,770.00","27,130 / 8"
45,46,DEN,Anna Thea MADSEN,0,110 - 45,"$3,800.00","26,947 / 13"
46,47,BUL,Petya NEDELCHEVA,-8,466 - 226,"$76,226.50","26,730 / 18"
47,48,FRA,Sashina VIGNES WARAN,0,156 - 99,"$13,627.00","26,597 / 14"
48,49,USA,Jamie SUBANDHI,1,74 - 75,"$3,837.50","26,185 / 20"
49,50,RUS,Ksenia POLIKARPOVA,1,92 - 82,"$6,390.00","26,093 / 19"
50,51,TUR,Neslihan YIGIT,-7,161 - 67,"$7,588.00","26,062 / 14"
51,52,RUS,Natalia PERMINOVA,0,99 - 82,"$7,069.50","25,989 / 18"
52,53,INA,Hana RAMADHINI,0,68 - 37,"$7,025.50","24,820 / 11"
53,54,INA,Ruselli HARTAWAN,0,53 - 32,"$5,695.00","24,780 / 11"
54,55,ENG,Fontaine Mica CHAPMAN,0,86 - 69,"$2,620.00","24,555 / 19"
55,56,CHN,HE Bingjiao,0,58 - 12,"$32,495.00","24,210 / 6"
56,57,MAS,Lyddia Yi Yu CHEAH,0,98 - 105,"$17,060.50","23,560 / 14"
57,58,CAN,Rachel HONDERICH,0,30 - 25,$737.50,"23,179 / 12"
