,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,193 - 62,"$224,481.00","80,612 / 13"
1,2,IND,Saina NEHWAL,0,301 - 129,"$570,610.00","79,192 / 14"
2,3,CHN,LI Xuerui,1,233 - 51,"$626,110.00","75,287 / 10"
3,4,TPE,TAI Tzu Ying,1,174 - 103,"$226,905.00","70,020 / 13"
4,5,THA,Ratchanok INTANON,-2,213 - 98,"$295,955.00","69,687 / 15"
5,6,CHN,WANG Yihan,2,324 - 78,"$738,865.50","68,288 / 15"
6,7,CHN,WANG Shixian,-1,236 - 70,"$658,775.00","67,810 / 13"
7,8,KOR,SUNG Ji Hyun,-1,205 - 107,"$298,365.00","62,998 / 13"
8,9,JPN,Nozomi OKUHARA,0,127 - 40,"$67,355.50","59,964 / 17"
9,10,JPN,Akane YAMAGUCHI,0,99 - 31,"$69,527.50","57,935 / 15"
10,11,CHN,SUN Yu,0,82 - 27,"$77,655.00","56,880 / 11"
11,12,KOR,BAE Yeon Ju,0,198 - 118,"$188,907.50","51,576 / 13"
12,13,IND,PUSARLA V. Sindhu,1,151 - 64,"$84,253.00","47,490 / 11"
13,14,USA,Beiwen ZHANG,-1,148 - 75,"$52,001.12","47,060 / 15"
14,15,CAN,Michelle LI,0,199 - 76,"$46,309.50","46,747 / 17"
15,16,JPN,Minatsu MITANI,0,112 - 71,"$83,742.50","45,150 / 16"
16,17,JPN,Sayaka TAKAHASHI,0,128 - 57,"$65,367.00","44,820 / 15"
17,18,JPN,Sayaka SATO,0,144 - 95,"$63,325.00","41,360 / 14"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,133 - 66,"$52,695.00","39,625 / 14"
19,20,JPN,Yui HASHIMOTO,0,84 - 40,"$61,264.00","39,600 / 14"
20,21,INA,Maria Febe KUSUMASTUTI,0,134 - 96,"$39,289.00","38,580 / 15"
21,22,ESP,Beatriz CORRALES,0,175 - 83,"$23,034.50","37,765 / 21"
22,23,JPN,Kaori IMABEPPU,1,144 - 88,"$47,729.50","36,180 / 14"
23,24,HKG,CHEUNG Ngan Yi,1,61 - 53,"$12,845.00","35,898 / 16"
24,25,THA,Porntip BURANAPRASERTSUK,1,166 - 138,"$110,945.00","35,430 / 15"
25,26,GER,Karin SCHNAASE,2,180 - 148,"$17,793.80","35,304 / 21"
26,27,HKG,YIP Pui Yin,-4,188 - 172,"$101,275.00","34,545 / 16"
27,28,KOR,KIM Hyo Min,3,90 - 41,"$12,325.50","34,100 / 12"
28,29,TPE,PAI Yu Po,0,79 - 60,"$18,612.50","34,020 / 19"
29,30,INA,Lindaweni FANETRI,0,96 - 81,"$44,522.50","33,555 / 11"
30,31,TPE,HSU Ya Ching,-4,74 - 64,"$23,800.00","32,630 / 18"
31,32,SCO,Kirsty GILMOUR,1,125 - 61,"$26,264.00","32,270 / 14"
32,33,USA,Iris WANG,3,93 - 85,"$14,125.50","32,255 / 20"
33,34,JPN,Aya OHORI,0,82 - 33,"$12,795.00","31,740 / 11"
34,35,BUL,Linda ZETCHIRI,0,258 - 172,"$30,986.40","31,690 / 18"
35,36,DEN,Line KJAERSFELDT,1,102 - 59,"$6,672.50","29,372 / 14"
36,37,USA,SCHAFER Rong,1,79 - 42,"$7,557.50","29,300 / 22"
37,38,IRL,Chloe MAGEE,4,160 - 133,"$15,166.75","29,052 / 16"
38,39,SUI,Sabrina JAQUET,1,129 - 125,"$9,726.50","29,031 / 21"
39,40,THA,Nitchaon JINDAPOL,3,116 - 80,"$62,185.00","28,830 / 12"
40,41,VIE,Thi Trang (B) VU,-2,56 - 49,"$7,478.00","28,152 / 12"
41,42,SIN,Jiayuan CHEN,2,94 - 94,"$12,932.37","27,959 / 12"
42,43,CHN,YAO Xue,2,64 - 33,"$43,770.00","27,130 / 8"
43,44,DEN,Anna Thea MADSEN,2,110 - 45,"$3,800.00","26,947 / 13"
44,45,RUS,Ksenia POLIKARPOVA,5,92 - 82,"$6,390.00","26,783 / 20"
45,46,BUL,Petya NEDELCHEVA,1,466 - 226,"$76,226.50","26,730 / 18"
46,47,FRA,Sashina VIGNES WARAN,1,156 - 99,"$13,627.00","26,597 / 14"
47,48,CHN,LIU Xin (F),-16,116 - 42,"$138,327.50","26,430 / 5"
48,49,USA,Jamie SUBANDHI,0,74 - 75,"$3,837.50","26,185 / 20"
49,50,TUR,Neslihan YIGIT,1,161 - 67,"$7,588.00","26,062 / 15"
50,51,RUS,Natalia PERMINOVA,1,99 - 82,"$7,069.50","25,989 / 18"
51,52,INA,Hana RAMADHINI,1,68 - 37,"$7,025.50","24,820 / 11"
52,53,INA,Ruselli HARTAWAN,1,53 - 32,"$5,695.00","24,780 / 12"
53,54,INA,Adrianti FIRDASARI,-13,160 - 124,"$61,622.50","24,580 / 7"
54,55,ENG,Fontaine Mica CHAPMAN,0,86 - 69,"$2,620.00","24,555 / 19"
55,56,MAS,Lyddia Yi Yu CHEAH,1,98 - 105,"$17,060.50","23,560 / 15"
56,57,TUR,Ozge BAYRAK,9,137 - 76,"$8,180.00","23,427 / 17"
57,58,MAS,Jing Yi TEE,2,75 - 88,"$14,033.50","23,240 / 10"
