,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN,LI Xuerui,0,221 - 46,"$626,110.00","84,244 / 9"
1,2,CHN,WANG Shixian,0,220 - 64,"$658,775.00","77,177 / 13"
2,3,IND,Saina NEHWAL,0,283 - 124,"$570,610.00","71,081 / 14"
3,4,KOR,SUNG Ji Hyun,0,191 - 101,"$298,365.00","69,654 / 15"
4,5,CHN,WANG Yihan,0,307 - 71,"$738,865.50","69,481 / 13"
5,6,ESP,Carolina MARIN,1,171 - 59,"$224,481.00","64,368 / 14"
6,7,TPE,TAI Tzu Ying,-1,163 - 97,"$226,905.00","63,418 / 15"
7,8,THA,Ratchanok INTANON,0,194 - 93,"$295,955.00","60,942 / 13"
8,9,CHN,LIU Xin (F),1,116 - 40,"$138,327.50","57,410 / 10"
9,10,IND,PUSARLA V. Sindhu,-1,149 - 61,"$84,253.00","56,935 / 15"
10,11,KOR,BAE Yeon Ju,0,188 - 111,"$188,907.50","55,433 / 14"
11,12,USA,Beiwen ZHANG,0,142 - 69,"$52,001.12","50,610 / 16"
12,13,JPN,Sayaka TAKAHASHI,0,104 - 51,"$65,367.00","47,886 / 15"
13,14,CAN,Michelle LI,0,184 - 69,"$46,309.50","47,511 / 17"
14,15,JPN,Akane YAMAGUCHI,0,87 - 22,"$69,527.50","43,995 / 10"
15,16,JPN,Minatsu MITANI,0,100 - 61,"$83,742.50","43,379 / 12"
16,17,CHN,SUN Yu,0,66 - 23,"$77,655.00","42,608 / 9"
17,18,THA,Nitchaon JINDAPOL,4,113 - 72,"$62,185.00","40,506 / 13"
18,19,THA,Busanan ONGBUMRUNGPHAN,-1,125 - 59,"$52,695.00","38,677 / 12"
19,20,CHN,HAN Li,-1,69 - 37,"$79,550.00","37,920 / 9"
20,21,JPN,Nozomi OKUHARA,-1,112 - 32,"$67,355.50","37,840 / 8"
21,22,THA,Porntip BURANAPRASERTSUK,2,162 - 131,"$110,945.00","37,807 / 16"
22,23,JPN,Eriko HIROSE,-2,212 - 170,"$102,757.50","37,418 / 13"
23,24,ESP,Beatriz CORRALES,-1,160 - 76,"$23,034.50","36,944 / 21"
24,25,JPN,Sayaka SATO,0,135 - 89,"$63,325.00","36,230 / 10"
25,26,SCO,Kirsty GILMOUR,0,122 - 54,"$26,264.00","34,998 / 14"
26,27,HKG,YIP Pui Yin,0,184 - 164,"$101,275.00","34,864 / 14"
27,28,TPE,PAI Yu Po,0,71 - 50,"$18,612.50","33,630 / 17"
28,29,INA,Adrianti FIRDASARI,1,159 - 121,"$61,622.50","33,066 / 9"
29,30,GER,Karin SCHNAASE,1,171 - 139,"$17,793.80","32,757 / 18"
30,31,JPN,Kaori IMABEPPU,1,136 - 82,"$47,729.50","32,670 / 11"
31,32,TPE,HSU Ya Ching,1,69 - 54,"$23,800.00","31,670 / 15"
32,33,TPE,PAI Hsiao Ma,1,162 - 127,"$43,567.50","31,534 / 15"
33,34,BUL,Linda ZETCHIRI,1,235 - 164,"$30,986.40","31,382 / 16"
34,35,IND,P. C. Thulasi,8,61 - 50,"$12,368.50","30,784 / 12"
35,36,DEN,Line KJAERSFELDT,1,94 - 54,"$6,672.50","29,866 / 13"
36,37,DEN,Anna Thea MADSEN,1,97 - 40,"$3,800.00","29,859 / 15"
37,38,IRL,Chloe MAGEE,1,153 - 126,"$15,166.75","29,442 / 18"
38,39,FRA,Sashina VIGNES WARAN,1,153 - 96,"$13,627.00","29,298 / 16"
39,40,SIN,Jiayuan CHEN,7,91 - 90,"$12,932.37","29,289 / 11"
40,41,USA,Iris WANG,1,80 - 74,"$14,125.50","28,993 / 17"
41,42,INA,Lindaweni FANETRI,-13,91 - 76,"$44,522.50","28,417 / 9"
42,43,BUL,Petya NEDELCHEVA,1,448 - 218,"$76,226.50","28,364 / 18"
43,44,INA,Maria Febe KUSUMASTUTI,1,122 - 88,"$39,289.00","28,081 / 10"
44,45,MAS,Jing Yi TEE,-9,69 - 84,"$14,033.50","27,444 / 9"
45,46,RUS,Natalia PERMINOVA,0,86 - 73,"$7,069.50","27,387 / 18"
46,47,BUL,Stefani STOEVA,2,139 - 57,"$6,522.50","27,011 / 18"
47,48,VIE,Thi Trang (B) VU,2,50 - 45,"$7,478.00","26,890 / 10"
48,49,USA,Jamie SUBANDHI,2,67 - 64,"$3,837.50","26,767 / 18"
49,50,TPE,CHENG Chi Ya,2,49 - 38,"$10,516.50","26,680 / 13"
50,51,CZE,Kristina GAVNHOLT,2,164 - 126,"$19,863.50","26,182 / 11"
51,52,SUI,Sabrina JAQUET,-4,119 - 116,"$9,726.50","26,151 / 17"
52,53,RUS,Ksenia POLIKARPOVA,1,78 - 72,"$6,390.00","26,121 / 21"
53,54,MAS,Li Lian YANG,3,50 - 57,"$4,650.00","26,018 / 12"
54,55,JPN,Kana ITO,0,88 - 38,"$14,433.00","25,970 / 7"
55,56,INA,Bellaetrix MANUPUTTY,-15,87 - 64,"$17,891.00","25,271 / 9"
56,57,USA,SCHAFER Rong,-1,62 - 36,"$7,557.50","25,000 / 22"
57,58,TUR,Ozge BAYRAK,0,132 - 70,"$8,180.00","24,940 / 14"
58,59,RUS,Olga GOLOVANOVA,0,152 - 90,"$8,007.40","24,580 / 14"
59,60,BRA,Fabiana SILVA,0,76 - 63,"$2,790.00","24,445 / 13"
60,61,ITA,Jeanine CICOGNINI,1,162 - 118,"$16,816.25","24,230 / 12"
61,62,INA,Millicent WIRANTO,-1,53 - 52,"$2,878.00","23,790 / 20"
62,63,JPN,Yui HASHIMOTO,0,65 - 30,"$61,264.00","23,410 / 7"
63,64,MAS,Lyddia Yi Yu CHEAH,0,92 - 101,"$17,060.50","23,030 / 12"
64,65,TUR,Neslihan YIGIT,0,146 - 60,"$7,588.00","23,028 / 11"
65,66,KOR,KIM Hyo Min,1,80 - 34,"$12,325.50","22,768 / 7"
66,67,ENG,Fontaine Mica CHAPMAN,1,79 - 62,"$2,620.00","22,542 / 15"
67,68,MAS,Sannatasah SANIRU,1,72 - 81,"$5,997.50","21,990 / 14"
68,69,HKG,CHEUNG Ngan Yi,1,41 - 46,"$12,845.00","21,920 / 13"
69,70,IND,Saili RANE,-4,46 - 34,"$3,762.50","21,850 / 13"
70,71,IND,Arundhati PANTAWANE,0,67 - 52,"$7,952.50","21,680 / 9"
71,72,IND,Tanvi LAD,0,42 - 43,"$6,233.00","21,220 / 11"
72,73,FRA,Delphine LANSAC,0,88 - 42,"$2,135.50","21,194 / 16"
73,74,BRA,Lohaynny VICENTE,0,0 - 0,,"20,810 / 11"
74,75,EST,Kati TOLMOFF,0,0 - 0,,"20,117 / 10"
75,76,UKR,Maria ULITINA,0,0 - 0,,"19,950 / 11"
76,77,INA,Hana RAMADHINI,0,0 - 0,,"19,360 / 9"
77,78,NGR,Grace GABRIEL,0,0 - 0,,"19,339 / 15"
78,79,DEN,Sandra-Maria JENSEN,0,0 - 0,,"19,327 / 14"
79,80,RUS,Evgeniya KOSETSKAYA,0,0 - 0,,"19,228 / 17"
80,81,CAN,Rachel HONDERICH,0,0 - 0,,"18,894 / 10"
81,82,JPN,Aya OHORI,0,0 - 0,,"18,810 / 7"
82,83,DEN,Mette POULSEN,14,0 - 0,,"18,310 / 12"
83,84,NED,Soraya DE VISCH EIJBERGEN,-1,0 - 0,,"18,173 / 17"
84,85,PER,Daniela MACIAS,-1,0 - 0,,"18,075 / 12"
85,86,TPE,HUNG Shih Han,-1,0 - 0,,"17,850 / 11"
86,87,JPN,Shizuka Uchida,-1,0 - 0,,"17,760 / 7"
87,88,CHN,YAO Xue,-1,0 - 0,,"17,760 / 5"
88,89,AUT,Elisabeth BALDAUF,0,0 - 0,,"17,441 / 13"
89,90,INA,Ruselli HARTAWAN,0,0 - 0,,"17,410 / 8"
90,91,BEL,Lianne TAN,0,0 - 0,,"17,249 / 11"
91,92,MRI,Kate FOO KUNE,1,0 - 0,,"17,139 / 18"
92,93,CZE,Zuzana PAVELKOVA,-5,0 - 0,,"17,103 / 19"
93,94,INA,Rusydina Antardayu RIODINGIN,0,0 - 0,,"17,090 / 9"
94,95,LTU,Akvile STAPUSAITYTE,-3,0 - 0,,"16,778 / 14"
95,96,JPN,Ayumi MINE,-1,0 - 0,,"16,760 / 6"
96,97,SVK,Jana CIZNAROVA,4,0 - 0,,"16,751 / 17"
97,98,PER,Danica NISHIMURA,-2,0 - 0,,"16,733 / 14"
98,99,PER,Luz Maria ZORNOZA,-1,0 - 0,,"16,320 / 13"
99,100,NZL,Anna RANKIN,-1,0 - 0,,"16,064 / 16"
100,101,MEX,Mariana UGALDE,-1,0 - 0,,"16,063 / 10"
101,102,POL,Anna NAREL,0,0 - 0,,"15,943 / 17"
102,103,AUT,Simone PRUTSCH,0,0 - 0,,"15,830 / 17"
103,104,GER,Fabienne DEPREZ,0,0 - 0,,"15,755 / 15"
104,105,TPE,Chia Hsin LEE,0,0 - 0,,"15,624 / 8"
105,106,KOR,Jang Mi LEE,0,0 - 0,,"15,590 / 6"
