,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,222 - 71,"$306,631.00","91,192 / 14"
1,2,IND,Saina NEHWAL,0,322 - 131,"$602,097.50","76,522 / 13"
2,3,CHN,LI Xuerui,0,253 - 52,"$734,260.00","74,767 / 14"
3,4,THA,Ratchanok INTANON,2,218 - 107,"$338,460.00","73,807 / 19"
4,5,CHN,WANG Yihan,-1,343 - 84,"$823,403.00","72,238 / 17"
5,6,KOR,SUNG Ji Hyun,-1,233 - 118,"$380,570.00","71,738 / 22"
6,7,CHN,WANG Shixian,0,253 - 78,"$695,962.50","70,610 / 14"
7,8,JPN,Nozomi OKUHARA,0,144 - 48,"$197,475.50","68,354 / 20"
8,9,TPE,TAI Tzu Ying,0,186 - 108,"$247,055.00","65,250 / 16"
9,10,JPN,Akane YAMAGUCHI,0,113 - 38,"$105,367.50","56,925 / 19"
10,11,CHN,SUN Yu,0,87 - 35,"$90,615.00","56,670 / 16"
11,12,IND,PUSARLA V. Sindhu,0,167 - 74,"$132,643.00","52,200 / 15"
12,13,JPN,Sayaka SATO,0,167 - 102,"$85,857.50","48,440 / 17"
13,14,KOR,BAE Yeon Ju,0,215 - 133,"$198,607.50","47,406 / 24"
14,15,CAN,Michelle LI,0,214 - 82,"$54,934.50","46,687 / 18"
15,16,JPN,Yui HASHIMOTO,0,92 - 49,"$69,169.00","46,360 / 20"
16,17,THA,Busanan ONGBUMRUNGPHAN,2,132 - 78,"$63,605.00","45,715 / 24"
17,18,JPN,Minatsu MITANI,-1,126 - 81,"$99,390.00","45,400 / 22"
18,19,SCO,Kirsty GILMOUR,-1,175 - 77,"$44,397.50","44,837 / 20"
19,20,JPN,Sayaka TAKAHASHI,0,123 - 59,"$69,929.50","43,190 / 13"
20,21,INA,Maria Febe KUSUMASTUTI,0,143 - 111,"$44,744.00","41,450 / 21"
21,22,THA,Porntip BURANAPRASERTSUK,0,179 - 147,"$117,670.00","40,990 / 21"
22,23,INA,Lindaweni FANETRI,0,104 - 92,"$46,382.50","39,775 / 17"
23,24,TPE,PAI Yu Po,0,88 - 71,"$26,765.00","39,770 / 23"
24,25,HKG,CHEUNG Ngan Yi,0,72 - 59,"$16,765.00","38,808 / 19"
25,26,GER,Karin SCHNAASE,0,218 - 168,"$24,334.55","37,734 / 28"
26,27,THA,Nitchaon JINDAPOL,0,135 - 89,"$69,760.50","36,460 / 20"
27,28,KOR,KIM Hyo Min,1,101 - 48,"$16,805.50","34,830 / 16"
28,29,DEN,Line KJAERSFELDT,-1,122 - 73,"$15,171.50","34,682 / 18"
29,30,HKG,YIP Pui Yin,5,194 - 182,"$103,640.00","34,545 / 20"
30,31,CHN,HE Bingjiao,-1,77 - 17,"$44,795.00","34,140 / 7"
31,32,USA,Iris WANG,-1,107 - 97,"$15,895.50","33,545 / 30"
32,33,MAS,Jing Yi TEE,-1,102 - 105,"$20,511.00","33,430 / 18"
33,34,TPE,HSU Ya Ching,-1,81 - 72,"$27,465.00","33,230 / 23"
34,35,USA,Beiwen ZHANG,-1,151 - 77,"$54,808.62","33,160 / 12"
35,36,USA,SCHAFER Rong,0,96 - 56,"$10,251.00","32,730 / 26"
36,37,JPN,Kaori IMABEPPU,0,151 - 96,"$52,019.50","31,930 / 14"
37,38,ESP,Beatriz CORRALES,0,190 - 92,"$24,479.50","31,585 / 17"
38,39,GER,Olga KONON,0,211 - 85,"$29,426.25","31,520 / 16"
39,40,BUL,Linda ZETCHIRI,0,294 - 178,"$33,339.90","31,060 / 20"
40,41,CZE,Kristina GAVNHOLT,0,201 - 146,"$21,806.00","29,950 / 19"
41,42,THA,Pornpawee CHOCHUWONG,1,86 - 42,"$7,088.00","29,170 / 10"
42,43,SIN,Xiaoyu LIANG,-1,102 - 61,"$9,140.00","27,996 / 15"
43,44,JPN,Aya OHORI,0,80 - 39,"$15,315.00","27,460 / 13"
44,45,DEN,Anna Thea MADSEN,0,117 - 52,"$6,300.50","27,187 / 14"
45,46,DEN,Natalia Koch ROHDE,0,70 - 27,"$5,747.50","27,070 / 14"
46,47,VIE,Thi Trang (B) VU,0,66 - 59,"$8,585.50","25,642 / 17"
47,48,USA,Jamie SUBANDHI,0,70 - 76,"$3,927.50","25,565 / 17"
48,49,RUS,Natalia PERMINOVA,0,109 - 99,"$8,389.50","25,439 / 22"
49,50,INA,Hana RAMADHINI,0,79 - 43,"$8,708.00","25,410 / 13"
50,51,SUI,Sabrina JAQUET,0,154 - 140,"$9,779.00","25,402 / 22"
51,52,THA,Supanida KATETHONG,13,54 - 24,"$5,917.50","25,270 / 11"
52,53,BUL,Petya NEDELCHEVA,-1,488 - 236,"$76,667.50","25,190 / 19"
53,54,RUS,Ksenia POLIKARPOVA,-1,96 - 93,"$6,990.00","25,103 / 23"
54,55,CHN,CHEN Yufei,-1,49 - 20,"$12,155.00","25,060 / 7"
55,56,IRL,Chloe MAGEE,-1,175 - 142,"$15,466.75","24,993 / 16"
56,57,TUR,Neslihan YIGIT,-1,160 - 67,"$8,023.00","24,932 / 13"
57,58,BRA,Lohaynny VICENTE,-1,104 - 49,"$6,535.00","24,803 / 18"
58,59,SIN,Jiayuan CHEN,-1,103 - 102,"$13,832.37","24,749 / 11"
59,60,ITA,Jeanine CICOGNINI,-1,197 - 141,"$18,606.25","24,707 / 23"
60,61,NED,Soraya DE VISCH EIJBERGEN,-1,104 - 64,"$4,501.50","24,096 / 17"
61,62,TPE,Chia Hsin LEE,-1,62 - 41,"$3,555.50","24,000 / 15"
62,63,UKR,Maria ULITINA,-1,128 - 71,"$7,412.00","23,930 / 15"
63,64,AUS,Hsuan-Yu Wendy CHEN,-1,25 - 25,"$1,350.00","23,690 / 16"
64,65,BEL,Lianne TAN,-1,151 - 127,"$9,291.00","23,550 / 23"
65,66,TUR,Ozge BAYRAK,0,139 - 73,"$9,305.00","23,367 / 13"
66,67,CHN,SHEN Yaying,0,30 - 14,"$17,935.00","23,340 / 7"
67,68,AUT,Elisabeth BALDAUF,0,57 - 34,"$3,975.00","23,106 / 22"
68,69,HUN,Laura SAROSI,0,96 - 65,"$3,782.50","22,900 / 22"
69,70,INA,Fitriani FITRIANI,0,42 - 24,"$4,252.50","22,790 / 16"
70,71,DEN,Mette POULSEN,0,84 - 52,"$4,916.50","22,760 / 16"
71,72,BRA,Fabiana SILVA,0,95 - 81,"$4,032.50","22,669 / 18"
72,73,FRA,Delphine LANSAC,0,108 - 54,"$2,486.50","22,433 / 15"
73,74,MRI,Kate FOO KUNE,0,108 - 74,"$3,001.25","22,245 / 20"
74,75,CAN,Rachel HONDERICH,0,35 - 29,"$1,130.00","22,169 / 11"
75,76,KOR,Jang Mi LEE,7,61 - 26,"$8,220.00","21,960 / 9"
76,77,AUS,Joy LAI,1,50 - 55,$247.50,"21,449 / 14"
77,78,FIN,Airi MIKKELA,-2,78 - 70,"$2,047.50","21,080 / 19"
78,79,POR,Telma SANTOS,-2,213 - 116,"$10,246.50","21,070 / 10"
79,80,TPE,CHENG Chi Ya,-1,58 - 49,"$12,686.50","21,040 / 11"
80,81,FIN,Nanna VAINIO,-1,90 - 101,"$2,694.50","20,900 / 25"
81,82,NGR,Grace GABRIEL,0,114 - 70,"$5,270.00","20,596 / 19"
82,83,CHN,YAO Xue,-2,66 - 34,"$44,070.00","20,320 / 6"
83,84,EST,Kati TOLMOFF,0,205 - 115,"$6,803.10","20,260 / 18"
84,85,INA,Ruselli HARTAWAN,4,62 - 39,"$6,290.00","20,260 / 12"
85,86,INA,Dinar Dyah AYUSTINE,15,42 - 32,"$3,823.00","19,920 / 11"
86,87,ENG,Fontaine Mica CHAPMAN,-2,95 - 81,"$2,795.00","19,805 / 17"
87,88,EGY,Hadia HOSNY,-2,112 - 100,"$2,391.50","19,622 / 24"
88,89,MAS,Yen Mei HO,-2,67 - 42,"$1,762.50","19,040 / 13"
89,90,MEX,Haramara GAITAN,-2,58 - 46,"$2,025.00","18,840 / 18"
90,91,FRA,Sashina VIGNES WARAN,-1,166 - 105,"$14,278.00","18,717 / 8"
91,92,TPE,HUNG Shih Han,-1,78 - 80,"$10,193.50","18,620 / 13"
