,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,IND,Saina NEHWAL,0,306 - 131,"$570,610.00","82,792 / 15"
1,2,ESP,Carolina MARIN,0,200 - 63,"$224,481.00","80,752 / 14"
2,3,KOR,SUNG Ji Hyun,4,218 - 110,"$298,365.00","73,078 / 16"
3,4,TPE,TAI Tzu Ying,-1,184 - 107,"$226,905.00","72,840 / 15"
4,5,CHN,WANG Shixian,-1,246 - 74,"$658,775.00","72,010 / 15"
5,6,CHN,LI Xuerui,-1,242 - 55,"$626,110.00","71,327 / 12"
6,7,CHN,WANG Yihan,-1,337 - 81,"$738,865.50","70,588 / 17"
7,8,THA,Ratchanok INTANON,0,221 - 103,"$295,955.00","69,687 / 18"
8,9,JPN,Nozomi OKUHARA,0,136 - 43,"$67,355.50","63,804 / 18"
9,10,JPN,Akane YAMAGUCHI,0,106 - 33,"$69,527.50","62,935 / 17"
10,11,CHN,SUN Yu,0,87 - 31,"$77,655.00","60,000 / 14"
11,12,KOR,BAE Yeon Ju,0,203 - 123,"$188,907.50","51,576 / 16"
12,13,IND,PUSARLA V. Sindhu,0,155 - 68,"$84,253.00","47,070 / 13"
13,14,JPN,Sayaka TAKAHASHI,0,133 - 61,"$65,367.00","46,260 / 17"
14,15,USA,Beiwen ZHANG,0,149 - 77,"$52,001.12","45,160 / 16"
15,16,CAN,Michelle LI,0,201 - 79,"$46,309.50","45,067 / 17"
16,17,THA,Busanan ONGBUMRUNGPHAN,0,137 - 72,"$52,695.00","42,705 / 19"
17,18,JPN,Minatsu MITANI,0,114 - 75,"$83,742.50","41,790 / 18"
18,19,JPN,Sayaka SATO,1,148 - 99,"$63,325.00","39,970 / 14"
19,20,JPN,Yui HASHIMOTO,-1,84 - 43,"$61,264.00","38,790 / 15"
20,21,THA,Porntip BURANAPRASERTSUK,0,172 - 144,"$110,945.00","37,940 / 19"
21,22,INA,Lindaweni FANETRI,0,100 - 85,"$44,522.50","37,705 / 12"
22,23,HKG,CHEUNG Ngan Yi,1,62 - 57,"$12,845.00","36,788 / 18"
23,24,TPE,PAI Yu Po,1,82 - 64,"$18,612.50","36,670 / 21"
24,25,ESP,Beatriz CORRALES,-2,175 - 85,"$23,034.50","36,365 / 19"
25,26,SCO,Kirsty GILMOUR,1,130 - 62,"$26,264.00","34,790 / 16"
26,27,HKG,YIP Pui Yin,1,190 - 177,"$101,275.00","34,605 / 19"
27,28,KOR,KIM Hyo Min,1,91 - 45,"$12,325.50","34,100 / 15"
28,29,GER,Karin SCHNAASE,1,182 - 151,"$17,793.80","33,914 / 23"
29,30,INA,Maria Febe KUSUMASTUTI,-4,134 - 101,"$39,289.00","33,800 / 16"
30,31,USA,Iris WANG,0,96 - 89,"$14,125.50","33,345 / 23"
31,32,TPE,HSU Ya Ching,0,75 - 68,"$23,800.00","33,200 / 20"
32,33,USA,SCHAFER Rong,0,81 - 45,"$7,557.50","31,760 / 22"
33,34,BUL,Linda ZETCHIRI,0,264 - 176,"$30,986.40","31,430 / 20"
34,35,JPN,Kaori IMABEPPU,0,145 - 92,"$47,729.50","31,240 / 13"
35,36,DEN,Line KJAERSFELDT,0,106 - 61,"$6,672.50","30,642 / 16"
36,37,CHN,YAO Xue,0,66 - 34,"$43,770.00","30,160 / 9"
37,38,MAS,Jing Yi TEE,5,80 - 92,"$14,033.50","29,930 / 13"
38,39,THA,Pornpawee CHOCHUWONG,12,61 - 37,"$4,277.50","29,020 / 11"
39,40,THA,Nitchaon JINDAPOL,-2,118 - 84,"$62,185.00","28,830 / 13"
40,41,IRL,Chloe MAGEE,-2,163 - 135,"$15,166.75","28,612 / 15"
41,42,SUI,Sabrina JAQUET,-2,132 - 127,"$9,726.50","28,181 / 19"
42,43,USA,Jamie SUBANDHI,-2,76 - 78,"$3,837.50","27,705 / 21"
43,44,SIN,Jiayuan CHEN,-2,96 - 98,"$12,932.37","27,699 / 13"
44,45,INA,Hana RAMADHINI,4,72 - 40,"$7,025.50","26,890 / 12"
45,46,JPN,Aya OHORI,-2,85 - 36,"$12,795.00","26,830 / 11"
46,47,RUS,Ksenia POLIKARPOVA,-2,95 - 85,"$6,390.00","26,783 / 21"
47,48,BUL,Petya NEDELCHEVA,-2,468 - 228,"$76,226.50","26,430 / 19"
48,49,CHN,LIU Xin (F),-2,116 - 42,"$138,327.50","26,430 / 5"
49,50,RUS,Natalia PERMINOVA,-2,101 - 84,"$7,069.50","26,019 / 19"
50,51,TUR,Neslihan YIGIT,-1,162 - 69,"$7,588.00","25,532 / 14"
51,52,CHN,HE Bingjiao,12,60 - 13,"$32,495.00","25,340 / 6"
52,53,FRA,Sashina VIGNES WARAN,-1,156 - 99,"$13,627.00","24,937 / 11"
53,54,THA,Supanida KATETHONG,5,43 - 14,"$4,322.50","24,750 / 10"
54,55,ENG,Fontaine Mica CHAPMAN,-2,86 - 71,"$2,620.00","24,475 / 17"
55,56,DEN,Anna Thea MADSEN,-2,110 - 46,"$3,800.00","24,187 / 12"
56,57,TPE,CHENG Chi Ya,-2,55 - 44,"$10,516.50","23,950 / 11"
57,58,CZE,Kristina GAVNHOLT,-1,190 - 136,"$19,863.50","23,490 / 14"
58,59,CAN,Rachel HONDERICH,-1,30 - 26,$737.50,"23,459 / 11"
59,60,IND,P. C. Thulasi,5,61 - 54,"$12,368.50","22,910 / 10"
60,61,VIE,Thi Trang (B) VU,-5,59 - 53,"$7,478.00","22,662 / 12"
61,62,TUR,Ozge BAYRAK,-2,142 - 78,"$8,180.00","22,477 / 13"
62,63,BEL,Lianne TAN,-2,128 - 111,"$7,595.00","22,095 / 19"
63,64,NED,Soraya DE VISCH EIJBERGEN,-2,90 - 54,"$3,675.50","22,056 / 17"
64,65,IND,Saili RANE,-2,49 - 41,"$3,762.50","21,850 / 11"
65,66,UKR,Maria ULITINA,2,113 - 64,"$5,705.50","21,660 / 13"
66,67,AUS,Hsuan-Yu Wendy CHEN,5,19 - 18,$912.50,"21,520 / 15"
67,68,NGR,Grace GABRIEL,-1,104 - 69,"$3,970.00","21,506 / 17"
68,69,INA,Ruselli HARTAWAN,10,60 - 37,"$5,695.00","21,320 / 12"
69,70,ITA,Jeanine CICOGNINI,-4,182 - 132,"$17,316.25","21,307 / 19"
70,71,MRI,Kate FOO KUNE,2,90 - 70,"$2,501.25","21,195 / 21"
71,72,AUS,Joy LAI,-2,0 - 0,,"20,969 / 12"
72,73,FRA,Delphine LANSAC,-2,0 - 0,,"20,934 / 16"
73,74,BRA,Lohaynny VICENTE,0,0 - 0,,"20,733 / 11"
74,75,BRA,Fabiana SILVA,0,0 - 0,,"20,395 / 14"
75,76,MAS,Lyddia Yi Yu CHEAH,-7,0 - 0,,"20,360 / 13"
76,77,AUT,Elisabeth BALDAUF,-1,0 - 0,,"20,226 / 17"
77,78,INA,Gregoria MARISKA,11,0 - 0,,"20,210 / 9"
78,79,INA,Bellaetrix MANUPUTTY,-2,0 - 0,,"20,154 / 8"
79,80,EST,Kati TOLMOFF,-2,0 - 0,,"19,977 / 15"
80,81,TUR,Ebru TUNALI,-1,0 - 0,,"19,904 / 12"
81,82,DEN,Mette POULSEN,-1,0 - 0,,"19,740 / 13"
82,83,GER,Olga KONON,21,0 - 0,,"19,710 / 9"
83,84,INA,Fitriani FITRIANI,6,0 - 0,,"19,620 / 11"
84,85,SIN,Xiaoyu LIANG,35,0 - 0,,"19,506 / 12"
85,86,CZE,Zuzana PAVELKOVA,-4,0 - 0,,"18,889 / 19"
86,87,HUN,Laura SAROSI,-4,0 - 0,,"18,830 / 19"
87,88,RUS,Evgeniya KOSETSKAYA,-4,0 - 0,,"18,810 / 14"
88,89,INA,Millicent WIRANTO,-4,0 - 0,,"18,460 / 12"
89,90,IND,Tanvi LAD,1,0 - 0,,"18,080 / 10"
90,91,RUS,Olga GOLOVANOVA,-5,0 - 0,,"18,070 / 14"
91,92,FIN,Nanna VAINIO,-5,0 - 0,,"18,041 / 20"
92,93,PER,Daniela MACIAS,-5,0 - 0,,"17,865 / 11"
93,94,CHN,CHEN Yufei,18,0 - 0,,"17,610 / 6"
94,95,TUR,Ebru YAZGAN,-2,0 - 0,,"17,410 / 18"
95,96,GER,Fabienne DEPREZ,0,0 - 0,,"17,310 / 15"
96,97,INA,Dinar Dyah AYUSTINE,-5,0 - 0,,"17,210 / 11"
97,98,EGY,Hadia HOSNY,-3,0 - 0,,"17,152 / 16"
