,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,IND,Saina NEHWAL,1,297 - 127,"$570,610.00","82,342 / 15"
1,2,CHN,LI Xuerui,-1,230 - 49,"$626,110.00","80,764 / 10"
2,3,ESP,Carolina MARIN,0,188 - 61,"$224,481.00","79,352 / 15"
3,4,TPE,TAI Tzu Ying,0,173 - 101,"$226,905.00","73,640 / 15"
4,5,CHN,WANG Shixian,0,229 - 68,"$658,775.00","71,197 / 13"
5,6,THA,Ratchanok INTANON,0,208 - 97,"$295,955.00","68,372 / 16"
6,7,KOR,SUNG Ji Hyun,0,202 - 105,"$298,365.00","66,644 / 15"
7,8,CHN,WANG Yihan,0,319 - 76,"$738,865.50","64,101 / 15"
8,9,CHN,SUN Yu,0,81 - 25,"$77,655.00","60,068 / 11"
9,10,JPN,Nozomi OKUHARA,0,122 - 38,"$67,355.50","56,964 / 14"
10,11,JPN,Akane YAMAGUCHI,1,93 - 28,"$69,527.50","53,965 / 16"
11,12,IND,PUSARLA V. Sindhu,-1,151 - 62,"$84,253.00","53,395 / 11"
12,13,KOR,BAE Yeon Ju,0,194 - 116,"$188,907.50","52,263 / 15"
13,14,USA,Beiwen ZHANG,0,146 - 73,"$52,001.12","50,460 / 16"
14,15,JPN,Sayaka TAKAHASHI,0,121 - 54,"$65,367.00","46,186 / 15"
15,16,CAN,Michelle LI,0,187 - 73,"$46,309.50","45,557 / 17"
16,17,JPN,Minatsu MITANI,0,105 - 67,"$83,742.50","44,509 / 13"
17,18,THA,Busanan ONGBUMRUNGPHAN,0,131 - 64,"$52,695.00","41,747 / 15"
18,19,THA,Porntip BURANAPRASERTSUK,0,166 - 136,"$110,945.00","40,597 / 16"
19,20,CHN,LIU Xin (F),0,116 - 42,"$138,327.50","38,800 / 7"
20,21,THA,Nitchaon JINDAPOL,0,116 - 78,"$62,185.00","38,516 / 14"
21,22,HKG,YIP Pui Yin,0,187 - 170,"$101,275.00","37,684 / 17"
22,23,ESP,Beatriz CORRALES,2,173 - 80,"$23,034.50","37,165 / 20"
23,24,TPE,PAI Yu Po,-1,75 - 56,"$18,612.50","37,050 / 19"
24,25,JPN,Sayaka SATO,-1,139 - 92,"$63,325.00","36,830 / 12"
25,26,HKG,CHEUNG Ngan Yi,3,56 - 50,"$12,845.00","36,398 / 15"
26,27,TPE,HSU Ya Ching,-1,72 - 60,"$23,800.00","36,200 / 16"
27,28,INA,Maria Febe KUSUMASTUTI,-1,129 - 94,"$39,289.00","35,801 / 14"
28,29,INA,Adrianti FIRDASARI,-1,160 - 123,"$61,622.50","35,286 / 10"
29,30,SCO,Kirsty GILMOUR,0,123 - 58,"$26,264.00","34,080 / 14"
30,31,GER,Karin SCHNAASE,0,178 - 144,"$17,793.80","34,014 / 20"
31,32,JPN,Yui HASHIMOTO,0,76 - 36,"$61,264.00","33,430 / 12"
32,33,JPN,Kaori IMABEPPU,0,139 - 85,"$47,729.50","33,200 / 12"
33,34,BUL,Linda ZETCHIRI,0,251 - 169,"$30,986.40","32,600 / 16"
34,35,KOR,KIM Hyo Min,0,90 - 39,"$12,325.50","31,578 / 10"
35,36,INA,Lindaweni FANETRI,0,92 - 80,"$44,522.50","30,797 / 11"
36,37,USA,Iris WANG,3,88 - 81,"$14,125.50","29,905 / 21"
37,38,JPN,Aya OHORI,-1,79 - 31,"$12,795.00","29,880 / 11"
38,39,SIN,Jiayuan CHEN,-1,94 - 94,"$12,932.37","29,689 / 13"
39,40,DEN,Line KJAERSFELDT,-1,95 - 59,"$6,672.50","29,372 / 15"
40,41,JPN,Eriko HIROSE,0,212 - 170,"$102,757.50","29,028 / 8"
41,42,USA,SCHAFER Rong,2,74 - 38,"$7,557.50","28,640 / 23"
42,43,IND,P. C. Thulasi,-1,61 - 52,"$12,368.50","28,354 / 10"
43,44,BUL,Petya NEDELCHEVA,-1,460 - 224,"$76,226.50","27,930 / 17"
44,45,IRL,Chloe MAGEE,0,154 - 129,"$15,166.75","27,322 / 15"
45,46,SUI,Sabrina JAQUET,0,125 - 122,"$9,726.50","27,301 / 18"
46,47,TUR,Neslihan YIGIT,6,157 - 64,"$7,588.00","27,192 / 13"
47,48,CHN,HAN Li,-1,69 - 37,"$79,550.00","27,180 / 7"
48,49,FRA,Sashina VIGNES WARAN,-1,156 - 99,"$13,627.00","27,057 / 15"
49,50,DEN,Anna Thea MADSEN,-1,106 - 44,"$3,800.00","26,947 / 14"
50,51,VIE,Thi Trang (B) VU,7,51 - 49,"$7,478.00","26,872 / 12"
51,52,USA,Jamie SUBANDHI,-2,71 - 70,"$3,837.50","26,755 / 21"
52,53,INA,Bellaetrix MANUPUTTY,-2,90 - 68,"$17,891.00","26,601 / 11"
53,54,RUS,Natalia PERMINOVA,-2,94 - 79,"$7,069.50","26,593 / 18"
54,55,ITA,Jeanine CICOGNINI,2,170 - 123,"$16,816.25","26,257 / 15"
55,56,JPN,Kana ITO,-2,95 - 39,"$14,433.00","25,720 / 7"
56,57,RUS,Ksenia POLIKARPOVA,-2,84 - 77,"$6,390.00","25,583 / 19"
57,58,MAS,Jing Yi TEE,-2,73 - 87,"$14,033.50","25,384 / 10"
58,59,INA,Hana RAMADHINI,-1,68 - 36,"$7,025.50","25,220 / 11"
59,60,ENG,Fontaine Mica CHAPMAN,0,86 - 67,"$2,620.00","24,555 / 17"
60,61,CAN,Rachel HONDERICH,6,26 - 22,$737.50,"24,229 / 13"
61,62,CHN,HE Bingjiao,-1,58 - 12,"$32,495.00","24,210 / 6"
62,63,TPE,CHENG Chi Ya,-1,50 - 40,"$10,516.50","23,510 / 10"
63,64,BRA,Fabiana SILVA,-1,79 - 67,"$2,790.00","23,395 / 16"
64,65,INA,Ruselli HARTAWAN,-1,51 - 31,"$5,695.00","23,180 / 11"
65,66,CHN,YAO Xue,-1,59 - 31,"$43,770.00","23,090 / 7"
