,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,IND,Saina NEHWAL,0,297 - 127,"$570,610.00","80,191 / 13"
1,2,ESP,Carolina MARIN,0,188 - 61,"$224,481.00","79,578 / 15"
2,3,CHN,LI Xuerui,0,230 - 49,"$626,110.00","72,964 / 8"
3,4,CHN,WANG Shixian,0,229 - 68,"$658,775.00","72,827 / 13"
4,5,TPE,TAI Tzu Ying,0,173 - 101,"$226,905.00","70,028 / 14"
5,6,KOR,SUNG Ji Hyun,0,202 - 105,"$298,365.00","68,604 / 14"
6,7,THA,Ratchanok INTANON,0,208 - 97,"$295,955.00","63,492 / 15"
7,8,CHN,WANG Yihan,0,319 - 76,"$738,865.50","62,001 / 13"
8,9,CHN,SUN Yu,0,81 - 25,"$77,655.00","60,068 / 11"
9,10,JPN,Nozomi OKUHARA,0,122 - 38,"$67,355.50","54,680 / 12"
10,11,JPN,Akane YAMAGUCHI,0,93 - 28,"$69,527.50","53,295 / 14"
11,12,IND,PUSARLA V. Sindhu,0,151 - 62,"$84,253.00","53,255 / 11"
12,13,KOR,BAE Yeon Ju,0,194 - 116,"$188,907.50","50,823 / 14"
13,14,USA,Beiwen ZHANG,0,146 - 73,"$52,001.12","50,460 / 16"
14,15,JPN,Sayaka TAKAHASHI,0,121 - 54,"$65,367.00","47,486 / 15"
15,16,CAN,Michelle LI,1,187 - 73,"$46,309.50","45,311 / 16"
16,17,JPN,Minatsu MITANI,1,105 - 67,"$83,742.50","43,569 / 13"
17,18,THA,Busanan ONGBUMRUNGPHAN,1,131 - 64,"$52,695.00","42,937 / 15"
18,19,THA,Porntip BURANAPRASERTSUK,1,166 - 136,"$110,945.00","40,657 / 17"
19,20,CHN,LIU Xin (F),-4,116 - 42,"$138,327.50","38,800 / 7"
20,21,THA,Nitchaon JINDAPOL,0,116 - 78,"$62,185.00","38,516 / 14"
21,22,HKG,YIP Pui Yin,0,187 - 170,"$101,275.00","37,684 / 16"
22,23,TPE,PAI Yu Po,0,75 - 56,"$18,612.50","37,050 / 18"
23,24,JPN,Sayaka SATO,0,139 - 92,"$63,325.00","36,830 / 12"
24,25,ESP,Beatriz CORRALES,0,169 - 79,"$23,034.50","36,788 / 20"
25,26,TPE,HSU Ya Ching,0,72 - 60,"$23,800.00","36,200 / 17"
26,27,GER,Karin SCHNAASE,0,178 - 144,"$17,793.80","35,914 / 20"
27,28,INA,Adrianti FIRDASARI,0,160 - 123,"$61,622.50","35,286 / 10"
28,29,KOR,KIM Hyo Min,0,90 - 39,"$12,325.50","34,998 / 11"
29,30,SCO,Kirsty GILMOUR,0,123 - 58,"$26,264.00","34,580 / 15"
30,31,JPN,Kaori IMABEPPU,0,139 - 85,"$47,729.50","33,720 / 13"
31,32,JPN,Yui HASHIMOTO,0,76 - 36,"$61,264.00","33,430 / 12"
32,33,BUL,Linda ZETCHIRI,0,244 - 167,"$30,986.40","32,660 / 17"
33,34,INA,Maria Febe KUSUMASTUTI,0,127 - 93,"$39,289.00","32,221 / 12"
34,35,JPN,Eriko HIROSE,0,212 - 170,"$102,757.50","31,748 / 9"
35,36,HKG,CHEUNG Ngan Yi,0,53 - 49,"$12,845.00","31,190 / 14"
36,37,DEN,Line KJAERSFELDT,0,95 - 59,"$6,672.50","31,112 / 15"
37,38,INA,Lindaweni FANETRI,0,92 - 80,"$44,522.50","30,797 / 10"
38,39,DEN,Anna Thea MADSEN,0,106 - 44,"$3,800.00","30,787 / 15"
39,40,USA,Iris WANG,2,83 - 81,"$14,125.50","29,313 / 20"
40,41,BUL,Petya NEDELCHEVA,2,457 - 223,"$76,226.50","28,450 / 18"
41,42,IRL,Chloe MAGEE,2,154 - 129,"$15,166.75","28,392 / 17"
42,43,IND,P. C. Thulasi,2,61 - 52,"$12,368.50","28,354 / 10"
43,44,SIN,Jiayuan CHEN,-4,93 - 93,"$12,932.37","28,339 / 11"
44,45,FRA,Sashina VIGNES WARAN,1,156 - 99,"$13,627.00","27,577 / 16"
45,46,RUS,Natalia PERMINOVA,1,92 - 78,"$7,069.50","27,203 / 18"
46,47,CHN,HAN Li,1,69 - 37,"$79,550.00","27,180 / 7"
47,48,RUS,Ksenia POLIKARPOVA,2,80 - 75,"$6,390.00","26,633 / 19"
48,49,INA,Bellaetrix MANUPUTTY,2,90 - 68,"$17,891.00","26,601 / 10"
49,50,USA,SCHAFER Rong,3,74 - 38,"$7,557.50","26,290 / 22"
50,51,SUI,Sabrina JAQUET,3,123 - 121,"$9,726.50","26,171 / 17"
51,52,USA,Jamie SUBANDHI,3,71 - 70,"$3,837.50","26,047 / 19"
52,53,VIE,Thi Trang (B) VU,3,51 - 49,"$7,478.00","25,830 / 11"
53,54,JPN,Kana ITO,-13,95 - 39,"$14,433.00","25,720 / 7"
54,55,BUL,Stefani STOEVA,2,144 - 60,"$6,522.50","25,660 / 15"
55,56,JPN,Aya OHORI,2,76 - 30,"$12,795.00","25,410 / 10"
56,57,INA,Hana RAMADHINI,2,68 - 36,"$7,025.50","25,220 / 11"
57,58,TUR,Neslihan YIGIT,3,157 - 64,"$7,588.00","24,678 / 12"
58,59,ITA,Jeanine CICOGNINI,3,167 - 122,"$16,816.25","24,550 / 13"
59,60,MAS,Jing Yi TEE,3,73 - 87,"$14,033.50","24,504 / 9"
60,61,TPE,CHENG Chi Ya,-12,50 - 40,"$10,516.50","24,300 / 11"
61,62,MAS,Li Lian YANG,3,50 - 58,"$4,650.00","23,738 / 11"
62,63,ENG,Fontaine Mica CHAPMAN,3,81 - 66,"$2,620.00","23,725 / 16"
63,64,BRA,Fabiana SILVA,3,79 - 66,"$2,790.00","23,395 / 13"
64,65,RUS,Olga GOLOVANOVA,3,156 - 93,"$8,007.40","23,230 / 14"
65,66,CHN,YAO Xue,-14,59 - 31,"$43,770.00","23,090 / 7"
66,67,TUR,Ozge BAYRAK,2,133 - 74,"$8,180.00","23,050 / 15"
67,68,MAS,Lyddia Yi Yu CHEAH,2,95 - 103,"$17,060.50","23,010 / 12"
68,69,INA,Millicent WIRANTO,-5,56 - 55,"$2,878.00","22,690 / 20"
69,70,TPE,PAI Hsiao Ma,-10,162 - 127,"$43,567.50","21,934 / 9"
70,71,CAN,Rachel HONDERICH,0,26 - 22,$737.50,"21,864 / 11"
71,72,INA,Ruselli HARTAWAN,0,51 - 30,"$5,695.00","21,830 / 10"
72,73,IND,Saili RANE,0,48 - 37,"$4,740.00","21,410 / 10"
73,74,EST,Kati TOLMOFF,0,177 - 102,"$5,502.60","21,277 / 12"
74,75,UKR,Maria ULITINA,1,0 - 0,,"20,830 / 12"
75,76,BEL,Lianne TAN,5,0 - 0,,"20,815 / 15"
76,77,BRA,Lohaynny VICENTE,0,0 - 0,,"20,660 / 11"
77,78,NED,Soraya DE VISCH EIJBERGEN,-3,0 - 0,,"20,623 / 20"
78,79,NGR,Grace GABRIEL,-1,0 - 0,,"20,419 / 14"
79,80,CZE,Kristina GAVNHOLT,-1,0 - 0,,"20,020 / 11"
80,81,RUS,Evgeniya KOSETSKAYA,-1,0 - 0,,"19,908 / 16"
81,82,DEN,Mette POULSEN,3,0 - 0,,"19,590 / 13"
82,83,FRA,Delphine LANSAC,-1,0 - 0,,"19,454 / 15"
83,84,TUR,Ebru TUNALI,0,0 - 0,,"19,220 / 14"
84,85,CZE,Zuzana PAVELKOVA,2,0 - 0,,"18,953 / 19"
85,86,MRI,Kate FOO KUNE,0,0 - 0,,"18,610 / 19"
86,87,THA,Pornpawee CHOCHUWONG,25,0 - 0,,"18,340 / 9"
87,88,CHN,HE Bingjiao,62,0 - 0,,"18,260 / 5"
88,89,INA,Rusydina Antardayu RIODINGIN,-1,0 - 0,,"18,030 / 11"
89,90,MAS,Sannatasah SANIRU,-7,0 - 0,,"17,810 / 13"
90,91,PER,Daniela MACIAS,-1,0 - 0,,"17,625 / 13"
91,92,IND,Tanvi LAD,-1,0 - 0,,"17,480 / 8"
92,93,AUT,Elisabeth BALDAUF,-1,0 - 0,,"17,461 / 14"
93,94,TPE,Chia Hsin LEE,7,0 - 0,,"17,294 / 9"
94,95,TPE,HUNG Shih Han,2,0 - 0,,"16,920 / 13"
95,96,GUA,Nikte Alejandra SOTOMAYOR,-3,0 - 0,,"16,867 / 10"
96,97,PER,Danica NISHIMURA,-2,0 - 0,,"16,733 / 14"
97,98,THA,Supanida KATETHONG,18,0 - 0,,"16,660 / 7"
98,99,DEN,Sandra-Maria JENSEN,1,0 - 0,,"16,483 / 14"
99,100,SIN,Xiaoyu LIANG,-4,0 - 0,,"16,445 / 11"
100,101,TPE,CHIANG Mei Hui,-3,0 - 0,,"16,410 / 10"
101,102,AUS,Joy LAI,9,0 - 0,,"16,242 / 9"
102,103,SVK,Jana CIZNAROVA,1,0 - 0,,"16,221 / 16"
103,104,GER,Fabienne DEPREZ,-10,0 - 0,,"16,100 / 14"
104,105,INA,Aprillia YUSWANDARI,14,0 - 0,,"15,760 / 6"
105,106,PER,Luz Maria ZORNOZA,-7,0 - 0,,"15,720 / 13"
106,107,POL,Anna NAREL,-5,0 - 0,,"15,493 / 12"
107,108,RUS,Elena KOMENDROVSKAJA,-3,0 - 0,,"15,360 / 14"
108,109,INA,Dinar Dyah AYUSTINE,6,0 - 0,,"15,340 / 10"
109,110,MAS,Yin Fun LIM,-3,0 - 0,,"15,034 / 11"
110,111,FIN,Nanna VAINIO,-8,0 - 0,,"15,031 / 16"
111,112,UGA,Bridget Shamim BANGI,-4,0 - 0,,"14,990 / 12"
112,113,KOR,Jang Mi LEE,-4,0 - 0,,"14,990 / 6"
113,114,TUR,Ebru YAZGAN,-4,0 - 0,,"14,770 / 16"
114,115,HUN,Laura SAROSI,-2,0 - 0,,"14,340 / 15"
115,116,LTU,Akvile STAPUSAITYTE,-10,0 - 0,,"14,228 / 11"
116,117,JPN,Ayumi MINE,-28,0 - 0,,"14,180 / 6"
117,118,MEX,Mariana UGALDE,-4,0 - 0,,"13,993 / 8"
118,119,BLR,Alesia ZAITSAVA,-2,0 - 0,,"13,734 / 15"
119,120,FRA,Perrine LE BUHANIC,-2,0 - 0,,"13,711 / 13"
120,121,DEN,Mia BLICHFELDT,10,0 - 0,,"13,640 / 8"
121,122,BRA,Ana Paula CAMPOS,-2,0 - 0,,"13,571 / 13"
122,123,SUI,Nicole SCHALLER,-1,0 - 0,,"13,450 / 10"
123,124,CRO,Dorotea SUTARA,-1,0 - 0,,"13,430 / 14"
124,125,MAS,Rui Chen YAP,-1,0 - 0,,"13,370 / 10"
125,126,RUS,Victoria SLOBODJANUK,-1,0 - 0,,"13,260 / 10"
126,127,INA,Hera DESI,-1,0 - 0,,"13,180 / 5"
127,128,MEX,Haramara GAITAN,-1,0 - 0,,"13,142 / 8"
128,129,TUR,Cemre FERE,-1,0 - 0,,"13,120 / 15"
129,130,IND,Arundhati PANTAWANE,-1,0 - 0,,"13,000 / 5"
130,131,MAS,Chiew Sien LIM,-1,0 - 0,,"12,959 / 10"
131,132,EGY,Hadia HOSNY,4,0 - 0,,"12,880 / 9"
132,133,SWE,Ellinor WIDH,-12,0 - 0,,"12,723 / 12"
133,134,SVK,Martina REPISKA,-2,0 - 0,,"12,627 / 17"
134,135,EST,Laura VANA,-2,0 - 0,,"12,530 / 15"
135,136,CHN,HUI Xirui,8,0 - 0,,"12,480 / 4"
136,137,AUT,Simone PRUTSCH,11,0 - 0,,"12,430 / 17"
137,138,JPN,Shizuka Uchida,-4,0 - 0,,"12,400 / 7"
138,139,FIN,Airi MIKKELA,-4,0 - 0,,"12,397 / 16"
139,140,BEL,Marie DEMY,-3,0 - 0,,"12,250 / 13"
140,141,MAS,Yen Mei HO,-3,0 - 0,,"12,250 / 10"
141,142,MAS,LEE Zii Yii,-3,0 - 0,,"12,190 / 9"
142,143,CHN,CHEN Yufei,51,0 - 0,,"12,170 / 4"
143,144,INA,Gregoria MARISKA,16,0 - 0,,"12,140 / 6"
144,145,JPN,Yuka KUSUNOSE,-4,0 - 0,,"11,920 / 5"
145,146,MEX,Cynthia GONZALEZ,-4,0 - 0,,"11,860 / 7"
146,147,UKR,Yelyzaveta ZHARKA,-4,0 - 0,,"11,450 / 9"
147,148,WAL,Carissa TURNER,-3,0 - 0,,"11,413 / 11"
148,149,RSA,Elme DE VILLIERS,-2,0 - 0,,"11,336 / 8"
149,150,CAN,Brittney TAM,-1,0 - 0,,"11,270 / 8"
150,151,USA,Christine LOOK,0,0 - 0,,"11,140 / 10"
151,152,UKR,Natalya VOYTSEKH,0,0 - 0,,"11,090 / 7"
152,153,USA,Crystal PAN,2,0 - 0,,"11,040 / 5"
153,154,KOR,KOH EunByeol,2,0 - 0,,"10,900 / 6"
154,155,IND,GADDE Ruthvika Shivani,2,0 - 0,,"10,790 / 4"
