,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN,LI Xuerui,2,226 - 48,"$626,110.00","80,764 / 9"
1,2,IND,Saina NEHWAL,-1,295 - 126,"$570,610.00","80,191 / 14"
2,3,ESP,Carolina MARIN,-1,188 - 61,"$224,481.00","79,578 / 15"
3,4,CHN,WANG Shixian,1,225 - 66,"$658,775.00","70,727 / 12"
4,5,KOR,SUNG Ji Hyun,-1,199 - 103,"$298,365.00","70,704 / 14"
5,6,TPE,TAI Tzu Ying,0,166 - 99,"$226,905.00","67,268 / 14"
6,7,CHN,WANG Yihan,1,313 - 74,"$738,865.50","64,781 / 13"
7,8,THA,Ratchanok INTANON,-1,201 - 96,"$295,955.00","63,492 / 15"
8,9,IND,PUSARLA V. Sindhu,0,149 - 61,"$84,253.00","55,635 / 12"
9,10,JPN,Nozomi OKUHARA,1,119 - 36,"$67,355.50","54,640 / 12"
10,11,CHN,SUN Yu,4,76 - 25,"$77,655.00","53,088 / 10"
11,12,KOR,BAE Yeon Ju,-2,191 - 114,"$188,907.50","52,263 / 14"
12,13,JPN,Akane YAMAGUCHI,0,91 - 26,"$69,527.50","50,915 / 13"
13,14,USA,Beiwen ZHANG,-2,145 - 72,"$52,001.12","50,610 / 16"
14,15,JPN,Sayaka TAKAHASHI,-1,120 - 53,"$65,367.00","47,486 / 16"
15,16,CHN,LIU Xin (F),0,116 - 41,"$138,327.50","45,800 / 8"
16,17,CAN,Michelle LI,0,187 - 72,"$46,309.50","45,311 / 17"
17,18,JPN,Minatsu MITANI,0,104 - 65,"$83,742.50","44,509 / 13"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,131 - 63,"$52,695.00","42,937 / 14"
19,20,THA,Porntip BURANAPRASERTSUK,0,166 - 135,"$110,945.00","40,657 / 17"
20,21,THA,Nitchaon JINDAPOL,1,115 - 76,"$62,185.00","38,516 / 14"
21,22,HKG,YIP Pui Yin,-1,186 - 168,"$101,275.00","37,684 / 16"
22,23,JPN,Sayaka SATO,1,139 - 92,"$63,325.00","36,830 / 12"
23,24,ESP,Beatriz CORRALES,3,169 - 79,"$23,034.50","36,788 / 20"
24,25,INA,Adrianti FIRDASARI,-2,160 - 122,"$61,622.50","36,666 / 10"
25,26,TPE,HSU Ya Ching,0,72 - 59,"$23,800.00","36,200 / 16"
26,27,TPE,PAI Yu Po,4,74 - 54,"$18,612.50","36,170 / 17"
27,28,GER,Karin SCHNAASE,-3,178 - 143,"$17,793.80","35,914 / 19"
28,29,JPN,Eriko HIROSE,-1,212 - 170,"$102,757.50","35,348 / 10"
29,30,KOR,KIM Hyo Min,2,90 - 38,"$12,325.50","34,998 / 10"
30,31,SCO,Kirsty GILMOUR,-1,123 - 57,"$26,264.00","34,580 / 14"
31,32,JPN,Kaori IMABEPPU,1,139 - 85,"$47,729.50","33,720 / 13"
32,33,CHN,HAN Li,1,69 - 37,"$79,550.00","33,600 / 8"
33,34,JPN,Yui HASHIMOTO,-5,74 - 35,"$61,264.00","32,880 / 11"
34,35,BUL,Linda ZETCHIRI,0,244 - 167,"$30,986.40","32,660 / 17"
35,36,HKG,CHEUNG Ngan Yi,17,53 - 48,"$12,845.00","31,190 / 13"
36,37,DEN,Anna Thea MADSEN,-1,104 - 43,"$3,800.00","30,787 / 14"
37,38,JPN,Kana ITO,0,95 - 39,"$14,433.00","29,970 / 8"
38,39,USA,Iris WANG,5,83 - 79,"$14,125.50","29,813 / 19"
39,40,IND,P. C. Thulasi,-1,61 - 51,"$12,368.50","29,734 / 10"
40,41,DEN,Line KJAERSFELDT,-4,94 - 58,"$6,672.50","29,622 / 14"
41,42,INA,Lindaweni FANETRI,9,91 - 79,"$44,522.50","29,417 / 10"
42,43,SIN,Jiayuan CHEN,-3,92 - 91,"$12,932.37","29,289 / 12"
43,44,INA,Maria Febe KUSUMASTUTI,2,124 - 91,"$39,289.00","28,851 / 11"
44,45,BUL,Petya NEDELCHEVA,-4,457 - 223,"$76,226.50","28,450 / 18"
45,46,IRL,Chloe MAGEE,-4,154 - 129,"$15,166.75","28,392 / 17"
46,47,FRA,Sashina VIGNES WARAN,-2,156 - 99,"$13,627.00","27,577 / 16"
47,48,VIE,Thi Trang (B) VU,8,51 - 47,"$7,478.00","27,210 / 11"
48,49,RUS,Natalia PERMINOVA,-6,92 - 78,"$7,069.50","27,203 / 18"
49,50,TPE,PAI Hsiao Ma,-2,162 - 127,"$43,567.50","26,994 / 11"
50,51,USA,SCHAFER Rong,-2,69 - 38,"$7,557.50","26,960 / 23"
51,52,TPE,CHENG Chi Ya,-2,50 - 40,"$10,516.50","26,880 / 12"
52,53,USA,Jamie SUBANDHI,1,68 - 69,"$3,837.50","26,647 / 20"
53,54,RUS,Ksenia POLIKARPOVA,-2,80 - 75,"$6,390.00","26,633 / 19"
54,55,CHN,YAO Xue,15,59 - 30,"$43,770.00","26,320 / 7"
55,56,SUI,Sabrina JAQUET,-1,120 - 120,"$9,726.50","26,171 / 17"
56,57,BUL,Stefani STOEVA,-10,144 - 60,"$6,522.50","25,660 / 15"
57,58,JPN,Aya OHORI,10,76 - 30,"$12,795.00","25,410 / 10"
58,59,ITA,Jeanine CICOGNINI,-2,165 - 121,"$16,816.25","25,230 / 14"
59,60,INA,Bellaetrix MANUPUTTY,9,89 - 67,"$17,891.00","25,221 / 10"
60,61,INA,Hana RAMADHINI,-3,67 - 35,"$7,025.50","25,000 / 10"
61,62,TUR,Neslihan YIGIT,-3,153 - 63,"$7,588.00","24,908 / 13"
62,63,MAS,Jing Yi TEE,3,70 - 85,"$14,033.50","24,504 / 9"
63,64,INA,Millicent WIRANTO,-4,56 - 55,"$2,878.00","24,320 / 22"
64,65,MAS,Li Lian YANG,-4,50 - 58,"$4,650.00","24,288 / 12"
65,66,TUR,Ozge BAYRAK,-4,132 - 73,"$8,180.00","24,260 / 16"
66,67,BRA,Fabiana SILVA,-4,79 - 65,"$2,790.00","23,845 / 14"
67,68,ENG,Fontaine Mica CHAPMAN,-4,81 - 66,"$2,620.00","23,725 / 16"
68,69,MAS,Lyddia Yi Yu CHEAH,-4,95 - 103,"$17,060.50","23,560 / 13"
69,70,RUS,Olga GOLOVANOVA,-3,152 - 92,"$8,007.40","22,620 / 13"
70,71,CAN,Rachel HONDERICH,0,25 - 21,$737.50,"21,864 / 11"
71,72,EST,Kati TOLMOFF,4,177 - 102,"$5,502.60","21,277 / 12"
72,73,NED,Soraya DE VISCH EIJBERGEN,0,0 - 0,,"20,993 / 20"
73,74,BRA,Lohaynny VICENTE,0,0 - 0,,"20,980 / 12"
74,75,IND,Saili RANE,12,0 - 0,,"20,860 / 9"
75,76,UKR,Maria ULITINA,-1,0 - 0,,"20,830 / 12"
76,77,NGR,Grace GABRIEL,0,0 - 0,,"20,419 / 15"
77,78,DEN,Mette POULSEN,7,0 - 0,,"20,340 / 13"
78,79,CZE,Kristina GAVNHOLT,-7,0 - 0,,"20,020 / 11"
79,80,RUS,Evgeniya KOSETSKAYA,-2,0 - 0,,"19,908 / 16"
80,81,IND,Tanvi LAD,-2,0 - 0,,"19,700 / 9"
81,82,BEL,Lianne TAN,1,0 - 0,,"19,685 / 15"
82,83,FRA,Delphine LANSAC,-3,0 - 0,,"19,684 / 16"
83,84,MAS,Sannatasah SANIRU,-3,0 - 0,,"19,640 / 14"
84,85,INA,Ruselli HARTAWAN,-3,0 - 0,,"19,610 / 9"
85,86,TUR,Ebru TUNALI,-2,0 - 0,,"19,220 / 14"
86,87,PER,Daniela MACIAS,-1,0 - 0,,"18,905 / 14"
87,88,MRI,Kate FOO KUNE,0,0 - 0,,"18,610 / 19"
88,89,CZE,Zuzana PAVELKOVA,0,0 - 0,,"18,573 / 18"
89,90,JPN,Ayumi MINE,0,0 - 0,,"17,680 / 7"
90,91,AUT,Elisabeth BALDAUF,0,0 - 0,,"17,461 / 14"
91,92,GUA,Nikte Alejandra SOTOMAYOR,0,0 - 0,,"17,097 / 11"
92,93,PER,Danica NISHIMURA,1,0 - 0,,"16,733 / 15"
93,94,SIN,Xiaoyu LIANG,1,0 - 0,,"16,445 / 10"
