,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,0,222 - 71,"$306,631.00","91,192 / 15"
1,2,IND,Saina NEHWAL,0,322 - 131,"$602,097.50","78,482 / 14"
2,3,CHN,LI Xuerui,0,253 - 52,"$734,260.00","74,767 / 14"
3,4,CHN,WANG Yihan,0,343 - 84,"$823,403.00","72,238 / 17"
4,5,THA,Ratchanok INTANON,0,218 - 107,"$329,460.00","71,707 / 18"
5,6,CHN,WANG Shixian,0,253 - 78,"$695,962.50","70,610 / 14"
6,7,JPN,Nozomi OKUHARA,0,144 - 48,"$197,475.50","70,314 / 22"
7,8,KOR,SUNG Ji Hyun,0,225 - 117,"$368,090.00","69,778 / 19"
8,9,TPE,TAI Tzu Ying,0,186 - 108,"$247,055.00","65,250 / 16"
9,10,JPN,Akane YAMAGUCHI,0,113 - 37,"$105,367.50","56,925 / 18"
10,11,CHN,SUN Yu,0,87 - 35,"$86,055.00","53,380 / 15"
11,12,IND,PUSARLA V. Sindhu,0,161 - 73,"$123,223.00","52,280 / 15"
12,13,KOR,BAE Yeon Ju,0,213 - 131,"$195,567.50","47,406 / 21"
13,14,JPN,Sayaka SATO,0,161 - 100,"$76,827.50","46,940 / 16"
14,15,CAN,Michelle LI,0,214 - 82,"$54,934.50","46,687 / 18"
15,16,JPN,Sayaka TAKAHASHI,0,123 - 59,"$69,929.50","45,540 / 14"
16,17,JPN,Minatsu MITANI,0,126 - 80,"$99,215.00","45,400 / 21"
17,18,JPN,Yui HASHIMOTO,0,87 - 47,"$66,709.00","44,180 / 19"
18,19,THA,Busanan ONGBUMRUNGPHAN,0,128 - 76,"$60,125.00","42,465 / 21"
19,20,SCO,Kirsty GILMOUR,0,169 - 75,"$38,817.50","42,437 / 19"
20,21,INA,Maria Febe KUSUMASTUTI,0,140 - 109,"$43,604.00","40,200 / 20"
21,22,THA,Porntip BURANAPRASERTSUK,0,176 - 146,"$114,485.00","39,940 / 21"
22,23,TPE,PAI Yu Po,0,87 - 69,"$26,345.00","39,770 / 22"
23,24,HKG,CHEUNG Ngan Yi,0,72 - 58,"$16,765.00","38,808 / 18"
24,25,INA,Lindaweni FANETRI,0,102 - 90,"$45,662.50","38,145 / 15"
25,26,GER,Karin SCHNAASE,0,213 - 168,"$20,446.80","36,334 / 26"
26,27,THA,Nitchaon JINDAPOL,1,132 - 88,"$67,125.50","35,270 / 19"
27,28,KOR,KIM Hyo Min,-1,101 - 48,"$16,385.50","34,830 / 16"
28,29,DEN,Line KJAERSFELDT,0,119 - 72,"$14,762.00","34,602 / 18"
29,30,HKG,YIP Pui Yin,0,194 - 181,"$102,920.00","34,545 / 19"
30,31,USA,Iris WANG,0,106 - 95,"$15,475.50","33,545 / 27"
31,32,MAS,Jing Yi TEE,0,102 - 103,"$20,511.00","33,430 / 17"
32,33,ESP,Beatriz CORRALES,0,189 - 91,"$24,479.50","33,285 / 18"
33,34,TPE,HSU Ya Ching,0,80 - 70,"$27,045.00","33,170 / 22"
34,35,USA,Beiwen ZHANG,0,151 - 77,"$54,808.62","33,160 / 12"
35,36,JPN,Kaori IMABEPPU,0,150 - 95,"$51,599.50","33,060 / 14"
