,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN,LI Xuerui,0,222 - 47,"$626,110.00","79,214 / 9"
1,2,IND,Saina NEHWAL,1,287 - 125,"$570,610.00","74,381 / 14"
2,3,CHN,WANG Shixian,-1,222 - 65,"$658,775.00","72,227 / 13"
3,4,ESP,Carolina MARIN,2,180 - 60,"$224,481.00","72,098 / 13"
4,5,KOR,SUNG Ji Hyun,-1,198 - 102,"$298,365.00","70,704 / 15"
5,6,CHN,WANG Yihan,-1,309 - 72,"$738,865.50","67,831 / 13"
6,7,TPE,TAI Tzu Ying,0,166 - 98,"$226,905.00","67,268 / 14"
7,8,THA,Ratchanok INTANON,0,196 - 94,"$295,955.00","59,292 / 13"
8,9,IND,PUSARLA V. Sindhu,0,149 - 61,"$84,253.00","56,935 / 14"
9,10,CHN,LIU Xin (F),1,116 - 41,"$138,327.50","56,070 / 10"
10,11,KOR,BAE Yeon Ju,-1,191 - 113,"$188,907.50","53,703 / 14"
11,12,USA,Beiwen ZHANG,0,144 - 71,"$52,001.12","50,140 / 16"
12,13,JPN,Nozomi OKUHARA,1,115 - 34,"$67,355.50","47,880 / 11"
13,14,JPN,Akane YAMAGUCHI,2,87 - 24,"$69,527.50","46,135 / 11"
14,15,CHN,SUN Yu,3,69 - 24,"$77,655.00","45,988 / 9"
15,16,JPN,Sayaka TAKAHASHI,-1,112 - 52,"$65,367.00","45,786 / 15"
16,17,CAN,Michelle LI,-4,185 - 71,"$46,309.50","44,861 / 17"
17,18,JPN,Minatsu MITANI,-1,103 - 63,"$83,742.50","44,509 / 12"
18,19,THA,Busanan ONGBUMRUNGPHAN,2,127 - 61,"$52,695.00","39,207 / 12"
19,20,THA,Porntip BURANAPRASERTSUK,0,163 - 133,"$110,945.00","37,807 / 16"
20,21,THA,Nitchaon JINDAPOL,1,113 - 74,"$62,185.00","37,276 / 13"
21,22,ESP,Beatriz CORRALES,1,161 - 78,"$23,034.50","36,788 / 20"
22,23,JPN,Sayaka SATO,1,135 - 90,"$63,325.00","36,230 / 11"
23,24,JPN,Eriko HIROSE,1,212 - 170,"$102,757.50","35,348 / 11"
24,25,GER,Karin SCHNAASE,5,173 - 141,"$17,793.80","34,914 / 18"
25,26,HKG,YIP Pui Yin,0,184 - 166,"$101,275.00","34,864 / 14"
26,27,SCO,Kirsty GILMOUR,0,122 - 56,"$26,264.00","34,580 / 14"
27,28,JPN,Kaori IMABEPPU,0,137 - 83,"$47,729.50","33,720 / 12"
28,29,TPE,PAI Yu Po,0,72 - 52,"$18,612.50","33,690 / 17"
29,30,CHN,HAN Li,-11,69 - 37,"$79,550.00","33,600 / 8"
30,31,TPE,HSU Ya Ching,2,70 - 56,"$23,800.00","33,330 / 15"
31,32,INA,Adrianti FIRDASARI,-1,159 - 121,"$61,622.50","33,066 / 9"
32,33,BUL,Linda ZETCHIRI,-1,244 - 167,"$30,986.40","32,800 / 18"
33,34,DEN,Line KJAERSFELDT,1,94 - 56,"$6,672.50","30,962 / 13"
34,35,KOR,KIM Hyo Min,13,87 - 36,"$12,325.50","30,938 / 9"
35,36,DEN,Anna Thea MADSEN,-2,98 - 41,"$3,800.00","30,697 / 15"
36,37,IND,P. C. Thulasi,-1,61 - 50,"$12,368.50","29,734 / 10"
37,38,SIN,Jiayuan CHEN,0,91 - 90,"$12,932.37","29,289 / 11"
38,39,USA,Iris WANG,0,81 - 76,"$14,125.50","28,993 / 19"
39,40,JPN,Yui HASHIMOTO,12,70 - 32,"$61,264.00","28,790 / 9"
40,41,FRA,Sashina VIGNES WARAN,-1,153 - 97,"$13,627.00","28,777 / 16"
41,42,BUL,Petya NEDELCHEVA,0,453 - 221,"$76,226.50","27,930 / 18"
42,43,RUS,Natalia PERMINOVA,0,90 - 75,"$7,069.50","27,803 / 17"
43,44,IRL,Chloe MAGEE,-7,153 - 128,"$15,166.75","27,782 / 18"
44,45,TPE,PAI Hsiao Ma,-1,162 - 127,"$43,567.50","27,544 / 12"
45,46,INA,Maria Febe KUSUMASTUTI,-1,124 - 90,"$39,289.00","27,481 / 10"
46,47,VIE,Thi Trang (B) VU,-1,50 - 45,"$7,478.00","26,890 / 10"
47,48,USA,Jamie SUBANDHI,-1,68 - 66,"$3,837.50","26,767 / 18"
48,49,INA,Lindaweni FANETRI,-8,91 - 77,"$44,522.50","26,757 / 9"
49,50,HKG,CHEUNG Ngan Yi,-1,49 - 47,"$12,845.00","26,430 / 14"
50,51,RUS,Ksenia POLIKARPOVA,-1,78 - 73,"$6,390.00","26,223 / 20"
51,52,SUI,Sabrina JAQUET,-1,120 - 117,"$9,726.50","26,151 / 16"
52,53,BUL,Stefani STOEVA,0,141 - 58,"$6,522.50","26,120 / 16"
53,54,JPN,Kana ITO,0,88 - 38,"$14,433.00","25,970 / 7"
54,55,USA,SCHAFER Rong,1,65 - 38,"$7,557.50","25,090 / 24"
55,56,BRA,Fabiana SILVA,1,78 - 64,"$2,790.00","24,445 / 14"
56,57,INA,Millicent WIRANTO,1,56 - 55,"$2,878.00","24,320 / 22"
57,58,MAS,Li Lian YANG,1,50 - 57,"$4,650.00","24,288 / 11"
58,59,TUR,Ozge BAYRAK,1,132 - 72,"$8,180.00","24,260 / 15"
59,60,ITA,Jeanine CICOGNINI,1,162 - 119,"$16,816.25","24,230 / 13"
60,61,TPE,CHENG Chi Ya,1,49 - 38,"$10,516.50","24,160 / 10"
61,62,RUS,Olga GOLOVANOVA,2,152 - 91,"$8,007.40","23,900 / 14"
