,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,ESP,Carolina MARIN,1,203 - 64,"$224,481.00","83,412 / 15"
1,2,IND,Saina NEHWAL,-1,307 - 132,"$570,610.00","81,782 / 15"
2,3,KOR,SUNG Ji Hyun,0,221 - 111,"$298,365.00","73,078 / 16"
3,4,TPE,TAI Tzu Ying,0,185 - 108,"$226,905.00","72,840 / 15"
4,5,CHN,LI Xuerui,1,247 - 55,"$626,110.00","71,327 / 12"
5,6,CHN,WANG Shixian,-1,248 - 75,"$658,775.00","70,360 / 15"
6,7,THA,Ratchanok INTANON,1,221 - 103,"$295,955.00","69,687 / 17"
7,8,CHN,WANG Yihan,-1,339 - 82,"$738,865.50","67,288 / 17"
8,9,JPN,Nozomi OKUHARA,0,137 - 44,"$67,355.50","63,804 / 19"
9,10,JPN,Akane YAMAGUCHI,0,107 - 34,"$69,527.50","62,935 / 17"
10,11,CHN,SUN Yu,0,87 - 32,"$77,655.00","60,000 / 15"
11,12,KOR,BAE Yeon Ju,0,203 - 124,"$188,907.50","51,576 / 16"
12,13,IND,PUSARLA V. Sindhu,0,159 - 69,"$84,253.00","50,370 / 13"
13,14,CAN,Michelle LI,1,203 - 80,"$46,309.50","48,397 / 17"
14,15,JPN,Sayaka TAKAHASHI,-1,133 - 62,"$65,367.00","45,540 / 17"
15,16,JPN,Minatsu MITANI,2,116 - 76,"$83,742.50","43,520 / 18"
16,17,THA,Busanan ONGBUMRUNGPHAN,0,137 - 73,"$52,695.00","41,105 / 19"
17,18,JPN,Yui HASHIMOTO,2,85 - 44,"$61,264.00","40,890 / 16"
18,19,JPN,Sayaka SATO,0,148 - 99,"$63,325.00","39,970 / 14"
19,20,USA,Beiwen ZHANG,-4,149 - 77,"$52,001.12","39,930 / 14"
20,21,HKG,CHEUNG Ngan Yi,3,63 - 58,"$12,845.00","38,308 / 17"
21,22,INA,Lindaweni FANETRI,0,100 - 86,"$44,522.50","38,145 / 13"
22,23,THA,Porntip BURANAPRASERTSUK,-2,172 - 145,"$110,945.00","37,940 / 19"
23,24,SCO,Kirsty GILMOUR,-1,135 - 63,"$26,264.00","37,630 / 17"
24,25,KOR,KIM Hyo Min,6,95 - 46,"$12,325.50","36,560 / 16"
25,26,ESP,Beatriz CORRALES,-1,177 - 86,"$23,034.50","36,285 / 19"
26,27,GER,Karin SCHNAASE,-1,186 - 153,"$17,793.80","35,564 / 23"
27,28,TPE,PAI Yu Po,0,82 - 65,"$18,612.50","34,710 / 20"
28,29,HKG,YIP Pui Yin,0,190 - 178,"$101,275.00","34,605 / 19"
29,30,USA,Iris WANG,0,98 - 91,"$14,125.50","34,155 / 24"
30,31,DEN,Line KJAERSFELDT,1,110 - 63,"$6,672.50","33,492 / 17"
31,32,TPE,HSU Ya Ching,-5,78 - 70,"$23,800.00","33,170 / 21"
32,33,INA,Maria Febe KUSUMASTUTI,2,134 - 102,"$39,289.00","32,610 / 16"
33,34,USA,SCHAFER Rong,-1,84 - 47,"$7,557.50","31,900 / 22"
34,35,BUL,Linda ZETCHIRI,-1,266 - 177,"$30,986.40","31,660 / 20"
35,36,THA,Nitchaon JINDAPOL,4,125 - 85,"$62,185.00","31,420 / 15"
36,37,JPN,Kaori IMABEPPU,-1,145 - 92,"$47,729.50","31,240 / 13"
37,38,CHN,YAO Xue,-1,66 - 34,"$43,770.00","30,160 / 9"
38,39,MAS,Jing Yi TEE,0,80 - 92,"$14,033.50","29,930 / 13"
39,40,SIN,Jiayuan CHEN,4,99 - 99,"$12,932.37","29,879 / 14"
40,41,THA,Pornpawee CHOCHUWONG,0,61 - 37,"$4,277.50","29,020 / 11"
41,42,IRL,Chloe MAGEE,-4,166 - 137,"$15,166.75","28,982 / 16"
42,43,SUI,Sabrina JAQUET,-1,134 - 129,"$9,726.50","28,181 / 20"
43,44,USA,Jamie SUBANDHI,-1,76 - 78,"$3,837.50","27,705 / 20"
44,45,JPN,Aya OHORI,0,85 - 36,"$12,795.00","26,830 / 11"
45,46,TUR,Neslihan YIGIT,4,164 - 71,"$7,588.00","26,812 / 16"
46,47,BUL,Petya NEDELCHEVA,0,468 - 228,"$76,226.50","26,430 / 18"
47,48,TPE,CHENG Chi Ya,8,57 - 45,"$10,516.50","26,100 / 12"
48,49,CZE,Kristina GAVNHOLT,9,193 - 137,"$19,863.50","25,830 / 15"
49,50,RUS,Natalia PERMINOVA,-1,101 - 86,"$7,069.50","25,559 / 20"
50,51,TUR,Ozge BAYRAK,10,147 - 79,"$8,180.00","25,557 / 15"
51,52,CHN,HE Bingjiao,-1,60 - 13,"$32,495.00","25,340 / 6"
52,53,VIE,Thi Trang (B) VU,9,62 - 54,"$7,478.00","25,222 / 12"
53,54,RUS,Ksenia POLIKARPOVA,-8,97 - 87,"$6,390.00","25,123 / 22"
54,55,DEN,Anna Thea MADSEN,-2,113 - 48,"$3,800.00","24,927 / 13"
55,56,THA,Supanida KATETHONG,-2,43 - 14,"$4,322.50","24,750 / 10"
56,57,IND,P. C. Thulasi,0,62 - 55,"$12,368.50","23,730 / 11"
57,58,GER,Olga KONON,16,185 - 88,"$21,811.50","23,480 / 11"
58,59,CAN,Rachel HONDERICH,0,30 - 26,$737.50,"23,459 / 11"
59,60,UKR,Maria ULITINA,0,114 - 65,"$5,705.50","22,850 / 14"
60,61,FRA,Sashina VIGNES WARAN,-9,156 - 99,"$13,627.00","22,737 / 9"
61,62,KOR,Jang Mi LEE,39,57 - 23,"$3,090.00","22,350 / 9"
62,63,INA,Bellaetrix MANUPUTTY,17,91 - 69,"$17,891.00","22,264 / 9"
63,64,ENG,Fontaine Mica CHAPMAN,-1,86 - 72,"$2,620.00","22,145 / 17"
64,65,SIN,Xiaoyu LIANG,20,77 - 55,"$2,140.00","22,106 / 13"
65,66,BEL,Lianne TAN,-2,129 - 112,"$7,595.00","22,095 / 19"
66,67,NED,Soraya DE VISCH EIJBERGEN,-2,91 - 55,"$3,675.50","22,056 / 17"
67,68,BRA,Lohaynny VICENTE,-2,97 - 44,"$5,417.50","21,943 / 12"
68,69,AUS,Hsuan-Yu Wendy CHEN,-1,19 - 19,$912.50,"21,890 / 16"
69,70,IND,Saili RANE,-3,49 - 42,"$3,762.50","21,850 / 11"
70,71,FRA,Delphine LANSAC,5,103 - 54,"$1,609.50","21,534 / 16"
71,72,NGR,Grace GABRIEL,-3,104 - 70,"$3,970.00","21,506 / 17"
72,73,INA,Gregoria MARISKA,6,31 - 14,$325.00,"21,500 / 10"
73,74,AUT,Elisabeth BALDAUF,-4,44 - 25,"$3,187.50","21,436 / 18"
74,75,DEN,Mette POULSEN,8,80 - 55,"$4,916.50","21,400 / 14"
75,76,INA,Ruselli HARTAWAN,-5,60 - 38,"$5,695.00","21,320 / 13"
76,77,ITA,Jeanine CICOGNINI,-5,182 - 132,"$17,316.25","21,307 / 19"
77,78,MRI,Kate FOO KUNE,-5,90 - 70,"$2,501.25","21,195 / 21"
78,79,INA,Hana RAMADHINI,-24,0 - 0,,"21,040 / 10"
79,80,AUS,Joy LAI,-5,0 - 0,,"20,969 / 12"
80,81,BRA,Fabiana SILVA,-4,0 - 0,,"20,639 / 15"
81,82,INA,Fitriani FITRIANI,2,0 - 0,,"20,390 / 12"
82,83,CHN,LIU Xin (F),-35,0 - 0,,"20,380 / 4"
83,84,MAS,Lyddia Yi Yu CHEAH,-6,0 - 0,,"20,360 / 13"
84,85,TUR,Ebru TUNALI,-3,0 - 0,,"19,904 / 12"
85,86,HUN,Laura SAROSI,0,0 - 0,,"19,660 / 20"
86,87,FIN,Airi MIKKELA,13,0 - 0,,"18,647 / 18"
87,88,CZE,Zuzana PAVELKOVA,0,0 - 0,,"18,519 / 18"
88,89,DEN,Natalia Koch ROHDE,18,0 - 0,,"18,480 / 11"
89,90,INA,Adrianti FIRDASARI,-1,0 - 0,,"18,330 / 7"
90,91,EST,Kati TOLMOFF,-10,0 - 0,,"18,237 / 15"
91,92,IND,Tanvi LAD,-2,0 - 0,,"18,080 / 10"
92,93,RUS,Olga GOLOVANOVA,-2,0 - 0,,"18,070 / 14"
93,94,FIN,Nanna VAINIO,-1,0 - 0,,"18,041 / 20"
94,95,PER,Daniela MACIAS,-8,0 - 0,,"17,790 / 11"
95,96,TPE,HUNG Shih Han,10,0 - 0,,"17,740 / 14"
96,97,TUR,Cemre FERE,7,0 - 0,,"17,620 / 16"
97,98,CHN,CHEN Yufei,-4,0 - 0,,"17,610 / 6"
98,99,EGY,Hadia HOSNY,-1,0 - 0,,"17,562 / 17"
99,100,TUR,Ebru YAZGAN,-5,0 - 0,,"17,560 / 19"
100,101,MEX,Haramara GAITAN,-2,0 - 0,,"17,490 / 11"
101,102,TPE,Chia Hsin LEE,9,0 - 0,,"17,470 / 10"
102,103,GER,Fabienne DEPREZ,-7,0 - 0,,"17,310 / 16"
103,104,INA,Millicent WIRANTO,-12,0 - 0,,"17,310 / 10"
104,105,RUS,Evgeniya KOSETSKAYA,-8,0 - 0,,"17,220 / 12"
105,106,INA,Rusydina Antardayu RIODINGIN,-3,0 - 0,,"16,360 / 10"
106,107,JPN,Kana ITO,7,0 - 0,,"16,280 / 6"
107,108,DEN,Mia BLICHFELDT,1,0 - 0,,"16,190 / 10"
108,109,MAS,Li Lian YANG,7,0 - 0,,"16,120 / 9"
109,110,LTU,Akvile STAPUSAITYTE,-5,0 - 0,,"16,098 / 14"
110,111,MAS,Yin Fun LIM,2,0 - 0,,"15,843 / 13"
111,112,MAS,Chiew Sien LIM,8,0 - 0,,"15,770 / 11"
112,113,CHN,SHEN Yaying,-5,0 - 0,,"15,740 / 6"
113,114,MAS,Julia Pei Xian WONG,3,0 - 0,,"15,660 / 11"
114,115,JPN,Saena KAWAKAMI,-5,0 - 0,,"15,640 / 4"
115,116,IRI,AGHAEI Hajiagha Soraya,-4,0 - 0,,"15,200 / 10"
116,117,RUS,Elena KOMENDROVSKAJA,-2,0 - 0,,"14,910 / 14"
117,118,MAS,LEE Zii Yii,0,0 - 0,,"14,390 / 10"
118,119,POR,Telma SANTOS,19,0 - 0,,"14,170 / 6"
119,120,JPN,Ayumi MINE,10,0 - 0,,"14,130 / 6"
120,121,INA,Aprillia YUSWANDARI,12,0 - 0,,"14,010 / 8"
121,122,MAS,Yen Mei HO,-1,0 - 0,,"13,700 / 11"
122,123,KOR,Na Young KIM,18,0 - 0,,"13,640 / 8"
123,124,IND,GADDE Ruthvika Shivani,-2,0 - 0,,"13,590 / 5"
124,125,ENG,Chloe BIRCH,-6,0 - 0,,"13,570 / 12"
125,126,SVK,Jana CIZNAROVA,-2,0 - 0,,"13,501 / 16"
126,127,INA,Dinar Dyah AYUSTINE,-25,0 - 0,,"13,440 / 9"
127,128,THA,Sarita SUWANNAKITBORIHAN,-3,0 - 0,,"13,270 / 9"
128,129,RUS,Victoria SLOBODJANUK,-2,0 - 0,,"13,030 / 10"
129,130,CRO,Dorotea SUTARA,-2,0 - 0,,"13,020 / 14"
130,131,MEX,Sabrina SOLIS,12,0 - 0,,"12,940 / 10"
131,132,DEN,Sandra-Maria JENSEN,-3,0 - 0,,"12,770 / 10"
132,133,PER,Luz Maria ZORNOZA,-2,0 - 0,,"12,730 / 10"
133,134,BEL,Marie DEMY,-2,0 - 0,,"12,590 / 15"
134,134,AUS,Melinda SUN,0,0 - 0,,"12,590 / 15"
135,136,BLR,Alesia ZAITSAVA,-1,0 - 0,,"12,154 / 15"
136,137,MAS,Sannatasah SANIRU,-14,0 - 0,,"12,120 / 10"
137,138,CHN,LI Yun,-1,0 - 0,,"12,090 / 6"
138,139,THA,Thamolwan POOPRADUBSIL,17,0 - 0,,"11,810 / 7"
139,140,TPE,Shuo Yun SUNG,45,0 - 0,,"11,710 / 7"
140,141,EGY,Doha HANY,17,0 - 0,,"11,688 / 11"
141,142,WAL,Carissa TURNER,7,0 - 0,,"11,553 / 13"
142,143,MEX,Mariana UGALDE,-7,0 - 0,,"11,440 / 12"
143,144,AUS,Jennifer TAM,0,0 - 0,,"11,400 / 9"
144,145,MAS,Jin Wei GOH,0,0 - 0,,"11,370 / 5"
145,146,CAN,Brittney TAM,0,0 - 0,,"11,360 / 7"
146,147,DEN,Julie FINNE-IPSEN,15,0 - 0,,"11,190 / 10"
147,148,TPE,Chien Hui YU,26,0 - 0,,"11,190 / 8"
148,149,UGA,Bridget Shamim BANGI,-2,0 - 0,,"11,086 / 11"
149,150,SVK,Martina REPISKA,-2,0 - 0,,"10,997 / 14"
150,151,BUL,Stefani STOEVA,-11,0 - 0,,"10,960 / 6"
151,152,NZL,Anna RANKIN,-1,0 - 0,,"10,950 / 16"
