,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN,LI Xuerui,0,230 - 49,"$626,110.00","80,764 / 9"
1,2,IND,Saina NEHWAL,0,297 - 127,"$570,610.00","80,191 / 14"
2,3,ESP,Carolina MARIN,0,188 - 61,"$224,481.00","77,618 / 14"
3,4,TPE,TAI Tzu Ying,0,173 - 101,"$226,905.00","72,128 / 14"
4,5,CHN,WANG Shixian,0,229 - 68,"$658,775.00","71,197 / 13"
5,6,THA,Ratchanok INTANON,0,208 - 97,"$295,955.00","68,372 / 15"
6,7,KOR,SUNG Ji Hyun,0,202 - 105,"$298,365.00","66,644 / 14"
7,8,CHN,WANG Yihan,0,319 - 76,"$738,865.50","64,101 / 14"
8,9,CHN,SUN Yu,0,81 - 25,"$77,655.00","60,068 / 11"
9,10,JPN,Nozomi OKUHARA,0,122 - 38,"$67,355.50","54,680 / 13"
10,11,IND,PUSARLA V. Sindhu,0,151 - 62,"$84,253.00","53,395 / 11"
11,12,JPN,Akane YAMAGUCHI,0,93 - 28,"$69,527.50","53,295 / 15"
12,13,KOR,BAE Yeon Ju,0,194 - 116,"$188,907.50","52,263 / 14"
13,14,USA,Beiwen ZHANG,0,146 - 73,"$52,001.12","50,460 / 16"
14,15,JPN,Sayaka TAKAHASHI,0,121 - 54,"$65,367.00","46,186 / 15"
15,16,CAN,Michelle LI,0,187 - 73,"$46,309.50","45,311 / 16"
16,17,JPN,Minatsu MITANI,0,105 - 67,"$83,742.50","44,509 / 13"
17,18,THA,Busanan ONGBUMRUNGPHAN,0,131 - 64,"$52,695.00","41,747 / 14"
18,19,THA,Porntip BURANAPRASERTSUK,0,166 - 136,"$110,945.00","40,597 / 16"
19,20,CHN,LIU Xin (F),0,116 - 42,"$138,327.50","38,800 / 7"
20,21,THA,Nitchaon JINDAPOL,0,116 - 78,"$62,185.00","38,516 / 14"
21,22,HKG,YIP Pui Yin,0,187 - 170,"$101,275.00","37,684 / 16"
22,23,TPE,PAI Yu Po,0,75 - 56,"$18,612.50","37,050 / 19"
23,24,JPN,Sayaka SATO,0,139 - 92,"$63,325.00","36,830 / 12"
24,25,ESP,Beatriz CORRALES,0,169 - 79,"$23,034.50","36,788 / 19"
25,26,TPE,HSU Ya Ching,0,72 - 60,"$23,800.00","36,200 / 16"
26,27,INA,Maria Febe KUSUMASTUTI,0,129 - 94,"$39,289.00","35,801 / 14"
27,28,INA,Adrianti FIRDASARI,0,160 - 123,"$61,622.50","35,286 / 10"
28,29,HKG,CHEUNG Ngan Yi,0,56 - 50,"$12,845.00","34,420 / 14"
29,30,SCO,Kirsty GILMOUR,0,123 - 58,"$26,264.00","34,080 / 14"
30,31,GER,Karin SCHNAASE,0,178 - 144,"$17,793.80","34,014 / 19"
31,32,JPN,Yui HASHIMOTO,0,76 - 36,"$61,264.00","33,430 / 12"
32,33,JPN,Kaori IMABEPPU,0,139 - 85,"$47,729.50","33,200 / 12"
33,34,BUL,Linda ZETCHIRI,0,248 - 168,"$30,986.40","32,600 / 16"
34,35,KOR,KIM Hyo Min,0,90 - 39,"$12,325.50","31,578 / 10"
35,36,INA,Lindaweni FANETRI,0,92 - 80,"$44,522.50","30,797 / 10"
36,37,JPN,Aya OHORI,0,79 - 31,"$12,795.00","29,880 / 11"
37,38,SIN,Jiayuan CHEN,0,94 - 94,"$12,932.37","29,389 / 12"
38,39,DEN,Line KJAERSFELDT,0,95 - 59,"$6,672.50","29,372 / 14"
39,40,USA,Iris WANG,0,83 - 81,"$14,125.50","29,313 / 20"
40,41,JPN,Eriko HIROSE,0,212 - 170,"$102,757.50","29,028 / 8"
41,42,IND,P. C. Thulasi,0,61 - 52,"$12,368.50","28,354 / 10"
42,43,BUL,Petya NEDELCHEVA,0,457 - 223,"$76,226.50","27,930 / 17"
43,44,USA,SCHAFER Rong,0,74 - 38,"$7,557.50","27,790 / 22"
44,45,IRL,Chloe MAGEE,0,154 - 129,"$15,166.75","27,322 / 15"
45,46,SUI,Sabrina JAQUET,0,123 - 121,"$9,726.50","27,301 / 17"
46,47,CHN,HAN Li,0,69 - 37,"$79,550.00","27,180 / 7"
47,48,FRA,Sashina VIGNES WARAN,0,156 - 99,"$13,627.00","27,057 / 15"
48,49,DEN,Anna Thea MADSEN,0,106 - 44,"$3,800.00","26,947 / 14"
49,50,USA,Jamie SUBANDHI,0,71 - 70,"$3,837.50","26,647 / 20"
50,51,INA,Bellaetrix MANUPUTTY,0,90 - 68,"$17,891.00","26,601 / 10"
51,52,RUS,Natalia PERMINOVA,0,92 - 78,"$7,069.50","26,593 / 17"
52,53,TUR,Neslihan YIGIT,0,157 - 64,"$7,588.00","26,328 / 12"
53,54,JPN,Kana ITO,0,95 - 39,"$14,433.00","25,720 / 7"
54,55,RUS,Ksenia POLIKARPOVA,0,82 - 76,"$6,390.00","25,583 / 19"
55,56,MAS,Jing Yi TEE,0,73 - 87,"$14,033.50","25,384 / 9"
56,57,ITA,Jeanine CICOGNINI,0,167 - 122,"$16,816.25","25,230 / 14"
57,58,INA,Hana RAMADHINI,0,68 - 36,"$7,025.50","25,220 / 11"
58,58,VIE,Thi Trang (B) VU,0,51 - 49,"$7,478.00","25,220 / 11"
59,60,ENG,Fontaine Mica CHAPMAN,0,86 - 66,"$2,620.00","24,555 / 16"
60,61,CHN,HE Bingjiao,0,58 - 12,"$32,495.00","24,210 / 6"
61,62,TPE,CHENG Chi Ya,0,50 - 40,"$10,516.50","23,510 / 10"
62,63,BRA,Fabiana SILVA,0,79 - 67,"$2,790.00","23,395 / 15"
63,64,INA,Ruselli HARTAWAN,0,51 - 31,"$5,695.00","23,180 / 11"
64,65,CHN,YAO Xue,1,59 - 31,"$43,770.00","23,090 / 7"
65,66,MAS,Lyddia Yi Yu CHEAH,1,95 - 103,"$17,060.50","23,010 / 12"
66,67,CAN,Rachel HONDERICH,1,26 - 22,$737.50,"22,650 / 12"
67,68,MAS,Li Lian YANG,1,50 - 58,"$4,650.00","22,588 / 10"
